file,file-chromo,file inter chromo,chromo - file
out2076,3,0,20
out2078,3,0,20
out2080,3,0,20
out2082,3,0,20
out2083,3,0,20
out2084,3,0,20
out2085,3,0,20
out2087,3,0,20
out2089,3,0,20
out2092,3,0,20
out2094,3,0,20
out2095,3,0,20
out2096,3,0,20
out2097,3,0,20
out2099,3,0,20
out2102,3,0,20
out2104,3,0,20
out2105,3,0,20
out2106,3,0,20
out2108,3,0,20
out2109,3,0,20
out2110,3,0,20
out2113,3,0,20
out2114,3,0,20
out2115,3,0,20
out2116,3,0,20
out2117,3,0,20
out2119,3,0,20
out2123,3,0,20
out2126,3,0,20
out2127,3,0,20
out2130,3,0,20
out2134,3,0,20
out2136,3,0,20
out2137,3,0,20
out2138,3,0,20
out2141,3,0,20
out2142,3,0,20
out2143,3,0,20
out2145,3,0,20
out2147,3,0,20
out2148,3,0,20
out2149,3,0,20
out2152,3,0,20
out2153,3,0,20
out2156,3,0,20
out2158,3,0,20
out2159,3,0,20
out2161,3,0,20
out2164,3,0,20
out2165,3,0,20
out2167,3,0,20
out2168,3,0,20
out2170,3,0,20
out2171,3,0,20
out2172,3,0,20
out2174,3,0,20
out2177,3,0,20
out2178,3,0,20
out2180,3,0,20
out2182,3,0,20
out2183,3,0,20
out2184,3,0,20
out2185,3,0,20
out2186,3,0,20
out2188,3,0,20
out2189,3,0,20
out2193,3,0,20
out2195,3,0,20
out2198,3,0,20
out2201,3,0,20
out2202,3,0,20
out2204,3,0,20
out2205,3,0,20
out2207,3,0,20
out2209,3,0,20
out2210,3,0,20
out2211,3,0,20
out2212,3,0,20
out2213,3,0,20
out2214,3,0,20
out2215,3,0,20
out2217,3,0,20
out2219,3,0,20
out2220,3,0,20
out2221,3,0,20
out2223,3,0,20
out2224,3,0,20
out2227,3,0,20
out2228,3,0,20
out2229,3,0,20
out2230,3,0,20
out2231,3,0,20
out2232,3,0,20
out2235,3,0,20
out2236,3,0,20
out2238,3,0,20
out2239,3,0,20
out2240,3,0,20
out2241,3,0,20
out2242,3,0,20
out2246,3,0,20
out2247,3,0,20
out2249,3,0,20
out2251,3,0,20
out2252,3,0,20
out2253,3,0,20
out2255,3,0,20
out2260,3,0,20
out2264,3,0,20
out2265,3,0,20
out2266,3,0,20
out2267,3,0,20
out2268,3,0,20
out2270,3,0,20
out2272,3,0,20
out2275,3,0,20
out2276,3,0,20
out2278,3,0,20
out2279,3,0,20
out2280,3,0,20
out2282,3,0,20
out2283,3,0,20
out2286,3,0,20
out2287,3,0,20
out2289,3,0,20
out2291,3,0,20
out2293,3,0,20
out2294,3,0,20
out2295,3,0,20
out2296,3,0,20
out2297,3,0,20
out2299,3,0,20
out2300,3,0,20
out2301,3,0,20
out2302,3,0,20
out2303,3,0,20
out2304,3,0,20
out2306,3,0,20
out2307,3,0,20
out2310,3,0,20
out2311,3,0,20
out2312,3,0,20
out2314,3,0,20
out2315,3,0,20
out2317,3,0,20
out2318,3,0,20
out2320,3,0,20
out2323,3,0,20
out2324,3,0,20
out2326,3,0,20
out2327,3,0,20
out2328,3,0,20
out2329,3,0,20
out2330,3,0,20
out2331,3,0,20
out2332,3,0,20
out2333,3,0,20
out2334,3,0,20
out2335,3,0,20
out2336,3,0,20
out2337,3,0,20
out2339,3,0,20
out2340,3,0,20
out2343,3,0,20
out2347,3,0,20
out2349,3,0,20
out2350,3,0,20
out2352,3,0,20
out2355,3,0,20
out2356,3,0,20
out2358,3,0,20
out2359,3,0,20
out2361,3,0,20
out2365,3,0,20
out2367,3,0,20
out2368,3,0,20
out2370,3,0,20
out2371,3,0,20
out2372,3,0,20
out2374,3,0,20
out2376,3,0,20
out2377,3,0,20
out2378,3,0,20
out2379,3,0,20
out2381,3,0,20
out2383,3,0,20
out2386,3,0,20
out2389,3,0,20
out2390,3,0,20
out2391,3,0,20
out2392,3,0,20
out2394,3,0,20
out2396,3,0,20
out2397,3,0,20
out2398,3,0,20
out2399,3,0,20
out2401,3,0,20
out2402,3,0,20
out2404,3,0,20
out2405,3,0,20
out2407,3,0,20
out2409,3,0,20
out2411,3,0,20
out2415,3,0,20
out2418,3,0,20
out2419,3,0,20
out2420,3,0,20
out2424,3,0,20
out2428,3,0,20
out2429,3,0,20
out2431,3,0,20
out2432,3,0,20
out2434,3,0,20
out2435,3,0,20
out2437,3,0,20
out2439,3,0,20
out2441,3,0,20
out2442,3,0,20
out2443,3,0,20
out2444,3,0,20
out2446,3,0,20
out2448,3,0,20
out2449,3,0,20
out2452,3,0,20
out2453,3,0,20
out2455,3,0,20
out2457,3,0,20
out2460,3,0,20
out2461,3,0,20
out2463,3,0,20
out2465,3,0,20
out2466,3,0,20
out2468,3,0,20
out2470,3,0,20
out2471,3,0,20
out2473,3,0,20
out2474,3,0,20
out2476,3,0,20
out2477,3,0,20
out2479,3,0,20
out2480,3,0,20
out2481,3,0,20
out2482,3,0,20
out2485,3,0,20
out2486,3,0,20
out2489,3,0,20
out2490,3,0,20
out2492,3,0,20
out2494,3,0,20
out2495,3,0,20
out2497,3,0,20
out2498,3,0,20
out2499,3,0,20
out2500,3,0,20
out2502,3,0,20
out2503,3,0,20
out2504,3,0,20
out2506,3,0,20
out2508,3,0,20
out2509,3,0,20
out2510,3,0,20
out2511,3,0,20
out2513,3,0,20
out2514,3,0,20
out2515,3,0,20
out2517,3,0,20
out2519,3,0,20
out2521,3,0,20
out2522,3,0,20
out2525,3,0,20
out2528,3,0,20
out2529,3,0,20
out2531,3,0,20
out2532,3,0,20
out2533,3,0,20
out2535,3,0,20
out2537,3,0,20
out2539,3,0,20
out2540,3,0,20
out2542,3,0,20
out2543,3,0,20
out2544,3,0,20
out2546,3,0,20
out2548,3,0,20
out2549,3,0,20
out2550,3,0,20
out2553,3,0,20
out2555,3,0,20
out2556,3,0,20
out2558,3,0,20
out2559,3,0,20
out2561,3,0,20
out2562,3,0,20
out2565,3,0,20
out2566,3,0,20
out2568,3,0,20
out2569,3,0,20
out2571,3,0,20
out2573,3,0,20
out2574,3,0,20
out2579,3,0,20
out2580,3,0,20
out2582,3,0,20
out2583,3,0,20
out2585,3,0,20
out2586,3,0,20
out2587,3,0,20
out2589,3,0,20
out2591,3,0,20
out2592,3,0,20
out2593,3,0,20
out2594,3,0,20
out2596,3,0,20
out2597,3,0,20
out2598,3,0,20
out2599,3,0,20
out2601,3,0,20
out2602,3,0,20
out2604,3,0,20
out2605,3,0,20
out2607,3,0,20
out2609,3,0,20
out2612,3,0,20
out2613,3,0,20
out2615,3,0,20
out2618,3,0,20
out2619,3,0,20
out2621,3,0,20
out2622,3,0,20
out2623,3,0,20
out2624,3,0,20
out2626,3,0,20
out2628,3,0,20
out2630,3,0,20
out2633,3,0,20
out2635,3,0,20
out2636,3,0,20
out2638,3,0,20
out2642,3,0,20
out2643,3,0,20
out2644,3,0,20
out2645,3,0,20
out2646,3,0,20
out2647,3,0,20
out2649,3,0,20
out2650,3,0,20
out2651,3,0,20
out2653,3,0,20
out2654,3,0,20
out2656,3,0,20
out2659,3,0,20
out2660,3,0,20
out2662,3,0,20
out2663,3,0,20
out2665,3,0,20
out2667,3,0,20
out2668,3,0,20
out2670,3,0,20
out2672,3,0,20
out2673,3,0,20
out2679,3,0,20
out2680,3,0,20
out2682,3,0,20
out2683,3,0,20
out2685,3,0,20
out2686,3,0,20
out2687,3,0,20
out2688,3,0,20
out2690,3,0,20
out2691,3,0,20
out2693,3,0,20
out2694,3,0,20
out2696,3,0,20
out2697,3,0,20
out2698,3,0,20
out2699,3,0,20
out2700,3,0,20
out2702,3,0,20
out2704,3,0,20
out2705,3,0,20
out2706,3,0,20
out2707,3,0,20
out2708,3,0,20
out2710,3,0,20
out2713,3,0,20
out2715,3,0,20
out2716,3,0,20
out2718,3,0,20
out2722,3,0,20
out2723,3,0,20
out2724,3,0,20
out2725,3,0,20
out2726,3,0,20
out2727,3,0,20
out2729,3,0,20
out2730,3,0,20
out2731,3,0,20
out2732,3,0,20
out2735,3,0,20
out2737,3,0,20
out2738,3,0,20
out2739,3,0,20
out2740,3,0,20
out2742,3,0,20
out2744,3,0,20
out2745,3,0,20
out2746,3,0,20
out2747,3,0,20
out2748,3,0,20
out2750,3,0,20
out2752,3,0,20
out2753,3,0,20
out2754,3,0,20
out2756,3,0,20
out2757,3,0,20
out2759,3,0,20
out2761,3,0,20
out2763,3,0,20
out2764,3,0,20
out2766,3,0,20
out2767,3,0,20
out2768,3,0,20
out2769,3,0,20
out2771,3,0,20
out2772,3,0,20
out2773,3,0,20
out2774,3,0,20
out2775,3,0,20
out2778,3,0,20
out2780,3,0,20
out2781,3,0,20
out2782,3,0,20
out2783,3,0,20
out2784,3,0,20
out2789,3,0,20
out2791,3,0,20
out2794,3,0,20
out2795,3,0,20
out2796,3,0,20
out2798,3,0,20
out2800,3,0,20
out2801,3,0,20
out2803,3,0,20
out2805,3,0,20
out2810,3,0,20
out2811,3,0,20
out2815,3,0,20
out2817,3,0,20
out2818,3,0,20
out2819,3,0,20
out2821,3,0,20
out2823,3,0,20
out2825,3,0,20
out2827,3,0,20
out2828,3,0,20
out2829,3,0,20
out2830,3,0,20
out2831,3,0,20
out2832,3,0,20
out2834,3,0,20
out2836,3,0,20
out2837,3,0,20
out2838,3,0,20
out2839,3,0,20
out2840,3,0,20
out2841,3,0,20
out2842,3,0,20
out2843,3,0,20
out2844,3,0,20
out2845,3,0,20
out2847,3,0,20
out2848,3,0,20
out2850,3,0,20
out2852,3,0,20
out2853,3,0,20
out2854,3,0,20
out2856,3,0,20
out2858,3,0,20
out2859,3,0,20
out2861,3,0,20
out2863,3,0,20
out2864,3,0,20
out2865,3,0,20
out2866,3,0,20
out2868,3,0,20
out2869,3,0,20
out2871,3,0,20
out2872,3,0,20
out2874,3,0,20
out2875,3,0,20
out2877,3,0,20
out2878,3,0,20
out2879,3,0,20
out2880,3,0,20
out2882,3,0,20
out2883,3,0,20
out2884,3,0,20
out2885,3,0,20
out2887,3,0,20
out2888,3,0,20
out2889,3,0,20
out2893,3,0,20
out2894,3,0,20
out2895,3,0,20
out2897,3,0,20
out2898,3,0,20
out2900,3,0,20
out2901,3,0,20
out2903,3,0,20
out2905,3,0,20
out2906,3,0,20
out2908,3,0,20
out2909,3,0,20
out2910,3,0,20
out2912,3,0,20
out2913,3,0,20
out2915,3,0,20
out2916,3,0,20
out2918,3,0,20
out2920,3,0,20
out2922,3,0,20
out2923,3,0,20
out2925,3,0,20
out2926,3,0,20
out2927,3,0,20
out2929,3,0,20
out2931,3,0,20
out2933,3,0,20
out2934,3,0,20
out2935,3,0,20
out2936,3,0,20
out2938,3,0,20
out2939,3,0,20
out2940,3,0,20
out2941,3,0,20
out2943,3,0,20
out2945,3,0,20
out2946,3,0,20
out2947,3,0,20
out2948,3,0,20
out2949,3,0,20
out2952,3,0,20
out2953,3,0,20
out2955,3,0,20
out2956,3,0,20
out2957,3,0,20
out2958,3,0,20
out2960,3,0,20
out2961,3,0,20
out2963,3,0,20
out2964,3,0,20
out2965,3,0,20
out2967,3,0,20
out2969,3,0,20
out2970,3,0,20
out2972,3,0,20
out2973,3,0,20
out2976,3,0,20
out2977,3,0,20
out2978,3,0,20
out2979,3,0,20
out2982,3,0,20
out2983,3,0,20
out2984,3,0,20
out2986,3,0,20
out2988,3,0,20
out2989,3,0,20
out2990,3,0,20
out2991,3,0,20
out2992,3,0,20
out2993,3,0,20
out2995,3,0,20
out2998,3,0,20
out3001,3,0,20
out3002,3,0,20
out3003,3,0,20
out3004,3,0,20
out3005,3,0,20
out3006,3,0,20
out3008,3,0,20
out3009,3,0,20
out3012,3,0,20
out3013,3,0,20
out3014,3,0,20
out3016,3,0,20
out3017,3,0,20
out3018,3,0,20
out3019,3,0,20
out3021,3,0,20
out3024,3,0,20
out3025,3,0,20
out3026,3,0,20
out3027,3,0,20
out3028,3,0,20
out3029,3,0,20
out3030,3,0,20
out3032,3,0,20
out3033,3,0,20
out3034,3,0,20
out3036,3,0,20
out3038,3,0,20
out3041,3,0,20
out3044,3,0,20
out3045,3,0,20
out3047,3,0,20
out3049,3,0,20
out3050,3,0,20
out3052,3,0,20
out3053,3,0,20
out3054,3,0,20
out3056,3,0,20
out3057,3,0,20
out3058,3,0,20
out3060,3,0,20
out3062,3,0,20
out3063,3,0,20
out3066,3,0,20
out3067,3,0,20
out3068,3,0,20
out3069,3,0,20
out3070,3,0,20
out3072,3,0,20
out3074,3,0,20
out3075,3,0,20
out3077,3,0,20
out3079,3,0,20
out3081,3,0,20
out3082,3,0,20
out3083,3,0,20
out3084,3,0,20
out3085,3,0,20
out3086,3,0,20
out3087,3,0,20
out3088,3,0,20
out3089,3,0,20
out3090,3,0,20
out3092,3,0,20
out3093,3,0,20
out3094,3,0,20
out3096,3,0,20
out3097,3,0,20
out3098,3,0,20
out3100,3,0,20
out3101,3,0,20
out3102,3,0,20
out3103,3,0,20
out3105,3,0,20
out3107,3,0,20
out3108,3,0,20
out3109,3,0,20
out3111,3,0,20
out3112,3,0,20
out3113,3,0,20
out3114,3,0,20
out3115,3,0,20
out3116,3,0,20
out3118,3,0,20
out3121,3,0,20
out3122,3,0,20
out3124,3,0,20
out3125,3,0,20
out3126,3,0,20
out3127,3,0,20
out3129,3,0,20
out3131,3,0,20
out3132,3,0,20
out3134,3,0,20
out3135,3,0,20
out3136,3,0,20
out3137,3,0,20
out3139,3,0,20
out3140,3,0,20
out3141,3,0,20
out3142,3,0,20
out3144,3,0,20
out3145,3,0,20
out3146,3,0,20
out3147,3,0,20
out3148,3,0,20
out3151,3,0,20
out3152,3,0,20
out3153,3,0,20
out3154,3,0,20
out3156,3,0,20
out3157,3,0,20
out3159,3,0,20
out3160,3,0,20
out3162,3,0,20
out3163,3,0,20
out3165,3,0,20
out3166,3,0,20
out3167,3,0,20
out3168,3,0,20
out3169,3,0,20
out3171,3,0,20
out3172,3,0,20
out3173,3,0,20
out3175,3,0,20
out3176,3,0,20
out3177,3,0,20
out3179,3,0,20
out3180,3,0,20
out3183,3,0,20
out3185,3,0,20
out3186,3,0,20
out3187,3,0,20
out3188,3,0,20
out3189,3,0,20
out3190,3,0,20
out3191,3,0,20
out3193,3,0,20
out3194,3,0,20
out3195,3,0,20
out3196,3,0,20
out3198,3,0,20
out3199,3,0,20
out3200,3,0,20
out3202,3,0,20
out3203,3,0,20
out3205,3,0,20
out3206,3,0,20
out3209,3,0,20
out3210,3,0,20
out3211,3,0,20
out3214,3,0,20
out3215,3,0,20
out3217,3,0,20
out3219,3,0,20
out3220,3,0,20
out3221,3,0,20
out3223,3,0,20
out3224,3,0,20
out3225,3,0,20
out3226,3,0,20
out3227,3,0,20
out3228,3,0,20
out3231,3,0,20
out3232,3,0,20
out3233,3,0,20
out3234,3,0,20
out3236,3,0,20
out3237,3,0,20
out3238,3,0,20
out3239,3,0,20
out3240,3,0,20
out3241,3,0,20
out3242,3,0,20
out3244,3,0,20
out3245,3,0,20
out3246,3,0,20
out3247,3,0,20
out3249,3,0,20
out3251,3,0,20
out3252,3,0,20
out3253,3,0,20
out3254,3,0,20
out3255,3,0,20
out3256,3,0,20
out3257,3,0,20
out3258,3,0,20
out3259,3,0,20
out3260,3,0,20
out3264,3,0,20
out3266,3,0,20
out3268,3,0,20
out3269,3,0,20
out3272,3,0,20
out3273,3,0,20
out3274,3,0,20
out3275,3,0,20
out3276,3,0,20
out3277,3,0,20
out3278,3,0,20
out3280,3,0,20
out3281,3,0,20
out3282,3,0,20
out3283,3,0,20
out3284,3,0,20
out3285,3,0,20
out3286,3,0,20
out3287,3,0,20
out3288,3,0,20
out3289,3,0,20
out3290,3,0,20
out3291,3,0,20
out3292,3,0,20
out3293,3,0,20
out3294,3,0,20
out3297,3,0,20
out3299,3,0,20
out3300,3,0,20
out3301,3,0,20
out3302,3,0,20
out3303,3,0,20
out3304,3,0,20
out3305,3,0,20
out3307,3,0,20
out3308,3,0,20
out3309,3,0,20
out3312,3,0,20
out3313,3,0,20
out3314,3,0,20
out3315,3,0,20
out3317,3,0,20
out3318,3,0,20
out3321,3,0,20
out3322,3,0,20
out3323,3,0,20
out3324,3,0,20
out3326,3,0,20
out3327,3,0,20
out3328,3,0,20
out3329,3,0,20
out3330,3,0,20
out3332,3,0,20
out3333,3,0,20
out3334,3,0,20
out3335,3,0,20
out3337,3,0,20
out3339,3,0,20
out3340,3,0,20
out3341,3,0,20
out3343,3,0,20
out3344,3,0,20
out3347,3,0,20
out3348,3,0,20
out3349,3,0,20
out3350,3,0,20
out3352,3,0,20
out3353,3,0,20
out3355,3,0,20
out3356,3,0,20
out3357,3,0,20
out3358,3,0,20
out3359,3,0,20
out3361,3,0,20
out3362,3,0,20
out3363,3,0,20
out3366,3,0,20
out3367,3,0,20
out3368,3,0,20
out3369,3,0,20
out3371,3,0,20
out3373,3,0,20
out3374,3,0,20
out3375,3,0,20
out3376,3,0,20
out3378,3,0,20
out3379,3,0,20
out3381,3,0,20
out3383,3,0,20
out3384,3,0,20
out3385,3,0,20
out3386,3,0,20
out3387,3,0,20
out3388,3,0,20
out3390,3,0,20
out3391,3,0,20
out3392,3,0,20
out3393,3,0,20
out3394,3,0,20
out3396,3,0,20
out3397,3,0,20
out3398,3,0,20
out3399,3,0,20
out3400,3,0,20
out3401,3,0,20
out3403,3,0,20
out3404,3,0,20
out3405,3,0,20
out3406,3,0,20
out3408,3,0,20
out3409,3,0,20
out3411,3,0,20
out3412,3,0,20
out3415,3,0,20
out3417,3,0,20
out3418,3,0,20
out3419,3,0,20
out3422,3,0,20
out3423,3,0,20
out3425,3,0,20
out3426,3,0,20
out3427,3,0,20
out3429,3,0,20
out3430,3,0,20
out3432,3,0,20
out3434,3,0,20
out3435,3,0,20
out3436,3,0,20
out3437,3,0,20
out3438,3,0,20
out3439,3,0,20
out3440,3,0,20
out3443,3,0,20
out3444,3,0,20
out3445,3,0,20
out3446,3,0,20
out3447,3,0,20
out3448,3,0,20
out3449,3,0,20
out3452,3,0,20
out3454,3,0,20
out3455,3,0,20
out3456,3,0,20
out3457,3,0,20
out3458,3,0,20
out3459,3,0,20
out3461,3,0,20
out3462,3,0,20
out3463,3,0,20
out3465,3,0,20
out3466,3,0,20
out3468,3,0,20
out3470,3,0,20
out3471,3,0,20
out3472,3,0,20
out3473,3,0,20
out3474,3,0,20
out3475,3,0,20
out3477,3,0,20
out3478,3,0,20
out3479,3,0,20
out3483,3,0,20
out3484,3,0,20
out3485,3,0,20
out3487,3,0,20
out3488,3,0,20
out3489,3,0,20
out3490,3,0,20
out3493,3,0,20
out3494,3,0,20
out3495,3,0,20
out3496,3,0,20
out3497,3,0,20
out3498,3,0,20
out3500,3,0,20
out3501,3,0,20
out3503,3,0,20
out3504,3,0,20
out3505,3,0,20
out3506,3,0,20
out3507,3,0,20
out3508,3,0,20
out3509,3,0,20
out3510,3,0,20
out3511,3,0,20
out3513,3,0,20
out3515,3,0,20
out3516,3,0,20
out3518,3,0,20
out3519,3,0,20
out3520,3,0,20
out3522,3,0,20
out3523,3,0,20
out3527,3,0,20
out3528,3,0,20
out3529,3,0,20
out3530,3,0,20
out3531,3,0,20
out3533,3,0,20
out3536,3,0,20
out3537,3,0,20
out3538,3,0,20
out3539,3,0,20
out3540,3,0,20
out3541,3,0,20
out3542,3,0,20
out3543,3,0,20
out3544,3,0,20
out3545,3,0,20
out3546,3,0,20
out3548,3,0,20
out3549,3,0,20
out3550,3,0,20
out3554,3,0,20
out3555,3,0,20
out3556,3,0,20
out3557,3,0,20
out3558,3,0,20
out3559,3,0,20
out3560,3,0,20
out3561,3,0,20
out3562,3,0,20
out3564,3,0,20
out3565,3,0,20
out3567,3,0,20
out3568,3,0,20
out3570,3,0,20
out3571,3,0,20
out3572,3,0,20
out3575,3,0,20
out3577,3,0,20
out3578,3,0,20
out3579,3,0,20
out3580,3,0,20
out3581,3,0,20
out3582,3,0,20
out3583,3,0,20
out3584,3,0,20
out3585,3,0,20
out3586,3,0,20
out3587,3,0,20
out3589,3,0,20
out3590,3,0,20
out3591,3,0,20
out3593,3,0,20
out3594,3,0,20
out3595,3,0,20
out3596,3,0,20
out3597,3,0,20
out3598,3,0,20
out3600,3,0,20
out3603,3,0,20
out3604,3,0,20
out3605,3,0,20
out3606,3,0,20
out3608,3,0,20
out3609,3,0,20
out3611,3,0,20
out3612,3,0,20
out3613,3,0,20
out3614,3,0,20
out3615,3,0,20
out3616,3,0,20
out3617,3,0,20
out3618,3,0,20
out3619,3,0,20
out3620,3,0,20
out3621,3,0,20
out3623,3,0,20
out3624,3,0,20
out3625,3,0,20
out3626,3,0,20
out3628,3,0,20
out3629,3,0,20
out3630,3,0,20
out3631,3,0,20
out3633,3,0,20
out3634,3,0,20
out3636,3,0,20
out3638,3,0,20
out3639,3,0,20
out3640,3,0,20
out3641,3,0,20
out3642,3,0,20
out3645,3,0,20
out3646,3,0,20
out3647,3,0,20
out3650,3,0,20
out3651,3,0,20
out3653,3,0,20
out3654,3,0,20
out3655,3,0,20
out3656,3,0,20
out3657,3,0,20
out3658,3,0,20
out3662,3,0,20
out3663,3,0,20
out3664,3,0,20
out3666,3,0,20
out3667,3,0,20
out3668,3,0,20
out3671,3,0,20
out3674,3,0,20
out3675,3,0,20
out3676,3,0,20
out3677,3,0,20
out3678,3,0,20
out3679,3,0,20
out3681,3,0,20
out3682,3,0,20
out3683,3,0,20
out3684,3,0,20
out3685,3,0,20
out3688,3,0,20
out3689,3,0,20
out3690,3,0,20
out3691,3,0,20
out3692,3,0,20
out3693,3,0,20
out3694,3,0,20
out3695,3,0,20
out3696,3,0,20
out3698,3,0,20
out3699,3,0,20
out3700,3,0,20
out3701,3,0,20
out3702,3,0,20
out3704,3,0,20
out3705,3,0,20
out3706,3,0,20
out3708,3,0,20
out3709,3,0,20
out3712,3,0,20
out3713,3,0,20
out3714,3,0,20
out3715,3,0,20
out3716,3,0,20
out3717,3,0,20
out3718,3,0,20
out3719,3,0,20
out3721,3,0,20
out3722,3,0,20
out3723,3,0,20
out3724,3,0,20
out3725,3,0,20
out3726,3,0,20
out3727,3,0,20
out3728,3,0,20
out3729,3,0,20
out3730,3,0,20
out3731,3,0,20
out3732,3,0,20
out3733,3,0,20
out3734,3,0,20
out3736,3,0,20
out3737,3,0,20
out3738,3,0,20
out3739,3,0,20
out3740,3,0,20
out3742,3,0,20
out3746,3,0,20
out3748,3,0,20
out3749,3,0,20
out3750,3,0,20
out3751,3,0,20
out3754,3,0,20
out3755,3,0,20
out3756,3,0,20
out3757,3,0,20
out3758,3,0,20
out3759,3,0,20
out3760,3,0,20
out3762,3,0,20
out3763,3,0,20
out3764,3,0,20
out3765,3,0,20
out3767,3,0,20
out3769,3,0,20
out3770,3,0,20
out3771,3,0,20
out3772,3,0,20
out3773,3,0,20
out3774,3,0,20
out3775,3,0,20
out3776,3,0,20
out3777,3,0,20
out3779,3,0,20
out3781,3,0,20
out3783,3,0,20
out3784,3,0,20
out3785,3,0,20
out3786,3,0,20
out3787,3,0,20
out3788,3,0,20
out3789,3,0,20
out3790,3,0,20
out3791,3,0,20
out3792,3,0,20
out3793,3,0,20
out3794,3,0,20
out3795,3,0,20
out3796,3,0,20
out3799,3,0,20
out3800,3,0,20
out3801,3,0,20
out3802,3,0,20
out3803,3,0,20
out3804,3,0,20
out3806,3,0,20
out3807,3,0,20
out3808,3,0,20
out3809,3,0,20
out3810,3,0,20
out3813,3,0,20
out3814,3,0,20
out3815,3,0,20
out3816,3,0,20
out3819,3,0,20
out3820,3,0,20
out3821,3,0,20
out3822,3,0,20
out3823,3,0,20
out3824,3,0,20
out3826,3,0,20
out3827,3,0,20
out3829,3,0,20
out3830,3,0,20
out3831,3,0,20
out3835,3,0,20
out3837,3,0,20
out3838,3,0,20
out3839,3,0,20
out3840,3,0,20
out3841,3,0,20
out3842,3,0,20
out3844,3,0,20
out3845,3,0,20
out3846,3,0,20
out3847,3,0,20
out3849,3,0,20
out3853,3,0,20
out3855,3,0,20
out3856,3,0,20
out3857,3,0,20
out3859,3,0,20
out3860,3,0,20
out3861,3,0,20
out3862,3,0,20
out3863,3,0,20
out3864,3,0,20
out3865,3,0,20
out3866,3,0,20
out3868,3,0,20
out3869,3,0,20
out3870,3,0,20
out3874,3,0,20
out3875,3,0,20
out3878,3,0,20
out3879,3,0,20
out3880,3,0,20
out3882,3,0,20
out3883,3,0,20
out3889,3,0,20
out3891,3,0,20
out3894,3,0,20
out3895,3,0,20
out3899,3,0,20
out3900,3,0,20
out3901,3,0,20
out3902,3,0,20
out3903,3,0,20
out3904,3,0,20
out3905,3,0,20
out3907,3,0,20
out3909,3,0,20
out3910,3,0,20
out3912,3,0,20
out3913,3,0,20
out3914,3,0,20
out3915,3,0,20
out3916,3,0,20
out3917,3,0,20
out3918,3,0,20
out3919,3,0,20
out3921,3,0,20
out3923,3,0,20
out3924,3,0,20
out3925,3,0,20
out3927,3,0,20
out3928,3,0,20
out3931,3,0,20
out3933,3,0,20
out3935,3,0,20
out3936,3,0,20
out3938,3,0,20
out3939,3,0,20
out3940,3,0,20
out3941,3,0,20
out3942,3,0,20
out3943,3,0,20
out3944,3,0,20
out3945,3,0,20
out3946,3,0,20
out3947,3,0,20
out3948,3,0,20
out3949,3,0,20
out3950,3,0,20
out3951,3,0,20
out3953,3,0,20
out3954,3,0,20
out3959,3,0,20
out3961,3,0,20
out3965,3,0,20
out3966,3,0,20
out3967,3,0,20
out3968,3,0,20
out3970,3,0,20
out3971,3,0,20
out3973,3,0,20
out3975,3,0,20
out3976,3,0,20
out3978,3,0,20
out3979,3,0,20
out3980,3,0,20
out3981,3,0,20
out3982,3,0,20
out3983,3,0,20
out3984,3,0,20
out3985,3,0,20
out3987,3,0,20
out3989,3,0,20
out3990,3,0,20
out3991,3,0,20
out3992,3,0,20
out3994,3,0,20
out3995,3,0,20
out3996,3,0,20
out3997,3,0,20
out3998,3,0,20
out3999,3,0,20
out4000,3,0,20
out4001,3,0,20
out4002,3,0,20
out4003,3,0,20
out4004,3,0,20
out4005,3,0,20
out4006,3,0,20
out4007,3,0,20
out4008,3,0,20
out4010,3,0,20
out4011,3,0,20
out4012,3,0,20
out4013,3,0,20
out4014,3,0,20
out4015,3,0,20
out4016,3,0,20
out4017,3,0,20
out4019,3,0,20
out4021,3,0,20
out4022,3,0,20
out4023,3,0,20
out4024,3,0,20
out4025,3,0,20
out4027,3,0,20
out4028,3,0,20
out4030,3,0,20
out4031,3,0,20
out4032,3,0,20
out4033,3,0,20
out4034,3,0,20
out4036,3,0,20
out4037,3,0,20
out4038,3,0,20
out4041,3,0,20
out4042,3,0,20
out4043,3,0,20
out4045,3,0,20
out4047,3,0,20
out4048,3,0,20
out4049,3,0,20
out4050,3,0,20
out4052,3,0,20
out4053,3,0,20
out4054,3,0,20
out4055,3,0,20
out4057,3,0,20
out4058,3,0,20
out4059,3,0,20
out4061,3,0,20
out4062,3,0,20
out4063,3,0,20
out4064,3,0,20
out4065,3,0,20
out4066,3,0,20
out4067,3,0,20
out4068,3,0,20
out5,4,0,20
out22,4,0,20
out24,4,0,20
out29,4,0,20
out31,4,0,20
out47,4,0,20
out54,4,0,20
out69,4,0,20
out76,4,0,20
out78,4,0,20
out87,4,0,20
out95,4,0,20
out99,4,0,20
out125,4,0,20
out127,4,0,20
out132,4,0,20
out140,4,0,20
out142,4,0,20
out147,4,0,20
out148,4,0,20
out155,4,0,20
out164,4,0,20
out165,4,0,20
out181,4,0,20
out194,4,0,20
out205,4,0,20
out212,4,0,20
out214,4,0,20
out218,4,0,20
out219,4,0,20
out235,4,0,20
out241,4,0,20
out258,4,0,20
out266,4,0,20
out278,4,0,20
out285,4,0,20
out289,4,0,20
out290,4,0,20
out294,4,0,20
out306,4,0,20
out313,4,0,20
out317,4,0,20
out331,4,0,20
