gene1	gene2
sktl	Caf1
Ark	Mitf
spir	CG14995
Jafrac2	cbx
Lar	how
Antp	Atg6
ex	FKBP59
Borr	bon
chic	dnc
Pde8	ash1
Ark	CG8247
Su(H)	cbt
Btk29A	dsd
cort	Lis-1
sn	vap
amx	Idgf4
vlc	Sry-delta
18w	CG33205
sdt	Aph-4
dsx	emc
e	Syb
cbx	ninaE
ics	Sh
vlc	CG9509
Arc42	crol
Mtl	eg
dpp	Apc2
grp	Cyt-c-d
Cks30A	Rack1
Cip4	drk
SelD	hdc
Optix	Eip63F-1
trio	E2f2
cin	da
bnb	Nrx-IV
run	cas
CG1244	EcR
Snap	sgl
mbl	cort
Chi	gl
up	thr
stumps	alpha-Spec
Es2	Es2
CG9520	mri
svr	stumps
mmy	Dys
knrl	Ddx1
RpL30	santa-maria
cas	t
sina	dom
fw	dpld
Sur	Su(var)2-10
Caf1	osa
jumu	Dl
dally	Mkp3
spen	fd59A
Nf1	ap
dib	brk
Tm1	hpo
Dl	CG9104
Atg5	CSN4
bib	Mitf
ken	MED4
ix	snf
Tm1	neur
mth	sw
sax	brm
mask	Hs2st
Tina-1	Dredd
CG16719	CG12301
eIF-4E	eg
Apc	uzip
CG6416	caup
msk	emc
tin	mmy
Set2	Pvr
gro	Pgant35A
Sur	jumu
Mmp1	Traf6
robo	LanB1
sno	Sema-2a
Lim1	Uba1
Abi	l(2)efl
morgue	Rho1
l(3)mbt	LCBP1
Syx1A	bnl
eIF-4E	par-6
xl6	Dat
Pop2	fs(1)M3
Fmr1	Apc2
by	puc
Mkp3	Nrx-IV
eIF-4E	baz
sav	Snap
Lis-1	dei
Chc	Moe
Dat	ena
betaTub56D	CycA
sbb	Idgf1
p53	Dredd
bs	Eip71CD
peb	uzip
ast	ea
rhea	run
pnr	cas
Hr78	esg
scra	chrw
kis	Alh
ben	fog
cas	tkv
Jra	CSN4
CdsA	Rho1
LCBP1	dos
fax	Src42A
Scgdelta	G-oalpha47A
ksr	mth
l(3)mbt	car
cic	scyl
wal	Idgf4
FKBP59	ppan
lic	Pak
Vps28	Cyp1
MYPT-75D	Mitf
sle	sar1
tin	CycB
twi	twi
ecd	par-1
sas	Antp
apt	cas
mth	mam
Idgf2	CG9104
Dp	flfl
rad50	cactin
sno	Optix
sec13	Patj
tou	Sb
Lis-1	tld
Hph	B4
pdm2	Eip71CD
Mef2	siz
Sxl	stil
mbt	sty
Sb	Atg5
emc	btl
foxo	eg
tum	rad50
eIF-4E	CdsA
shg	Ald
Alh	t
CG32486	aft
Hem	Mef2
Dhc64C	pnt
Optix	dpp
rhea	RhoGAPp190
dom	tld
lmd	sdt
cta	fred
140up	qua
Rho1	Rab5
LanA	dmt
CycE	up
vlc	cta
da	Ef1gamma
Rca1	pbl
dj	trc
Atg5	Pvf1
CG34417	mbo
pot	asf1
jagn	Src64B
twi	CG34417
emb	CG4500
LanB2	qkr58E-3
enok	Dredd
glu	cin
dl	hyx
tok	CycA
alpha-Spec	LanB1
wrapper	Khc
l(2)efl	sktl
Crk	Idgf4
Arc-p34	asf1
Dcp-1	Dhc64C
thr	da
Mtl	E2f
pio	twi
shg	bt
ine	up
CG32082	Eip71CD
msi	dj
sw	spir
CycA	da
cort	gkt
Tl	PebIII
dlg1	ben
eff	Fas3
sec13	beta4GalNAcTA
Dl	hpo
CdsA	fred
betaTub56D	Mhc
14-3-3zeta	Orct
Rca1	Idgf2
tld	Pcaf
pelo	Sobp
N	Ald
rad50	vlc
CG8247	Stat92E
RhoGAPp190	qm
Idgf2	Rca1
CG9509	Jra
fog	crc
Pde8	Syb
pn	ash2
Dcp-1	d4
flw	Optix
EcR	Jra
cort	CG9104
dj	Glycogenin
eg	140up
shn	e
Dscam	vlc
mri	CG18369
l(2)efl	l(3)mbt
dj	pdm2
Tl	RpL30
mbt	stumps
pnr	oaf
mmy	MED11
hkb	trio
yrt	dsd
vlc	bon
mam	18w
dib	Chc
Sh	bun
Iswi	xl6
Cp1	ofs
ALiX	Arc42
Eip63F-1	mus304
vlc	eg
dl	E(z)
Eip71CD	cp309
mri	CG34417
crc	lmd
hdc	Idgf4
sktl	Idgf4
Abd-B	hdc
Idgf4	CycE
robo	pnr
Pka-C3	glec
Alk	pn
fs(2)ltoPP43	Rpd3
Mtl	Pop2
jumu	Ef1gamma
tutl	rdo
betaTub56D	tok
brm	Pvf1
dco	W
140up	vap
aft	Atg5
kis	wee
drm	Rca1
dec-1	chrw
PhKgamma	cher
ird5	Rho1
Hmgs	sdt
Sur	neur
Src42A	svr
v	pcm
nej	Pvr
ftz-f1	Patj
oaf	Set2
spn-A	rdo
tra2	RhoGAP68F
Vps28	wal
snf	Mmp1
Rbp9	CG12896
neur	PebIII
ine	spn-A
eff	Su(H)
Dat	osa
emp	pot
t	Pop2
Iswi	dpld
cas	robo
Hr78	pav
Hem	sas
fs(1)M3	Yp1
tow	sbb
vap	Sema-2a
gkt	dup
CG6416	Hph
fl(2)d	Sema-2a
svr	Pkn
Sulf1	loco
wrapper	Tina-1
wal	jar
rux	Sulf1
Appl	ImpE3
Hph	vlc
kay	Appl
beta4GalNAcTA	Dif
CG34417	mbl
Taf4	amx
Hmgs	yellow-f
mbt	sno
mfas	MYPT-75D
dock	Src64B
Es2	dei
prod	Tm1
tkv	fru
Pde8	Pgant35A
tral	Oseg1
sbb	CG1942
chico	Galpha73B
chrw	W
CG18369	dos
LCBP1	lola
beta4GalNAcTA	Crk
CycB	Iswi
CG9445	Msp-300
Sobp	rhea
Cka	dlg1
mus304	slam
Nf1	ftz-f1
PhKgamma	shn
dsx	Pop2
Cct1	gl
tud	Vhl
Eip74EF	chic
pros	l(2)efl
ird5	hyd
sec13	E2f
Hem	l(2)37Cc
dmt	asf1
Lac	Abl
bhr	osa
kay	amx
Taf4	fs(1)K10
Hs2st	ALiX
CG9520	l(2)37Cc
drk	tow
Axn	Sry-delta
chinmo	CG8247
E(z)	CG17739
pdm2	Lis-1
eya	Idgf4
Src42A	ksr
Apc2	tub
Taf4	E(bx)
esg	exu
tow	Cip4
uzip	aft
Dad	sgg
Mkp3	gl
dos	dpp
lilli	ex
Dl	fru
CG33205	shg
e	Tm1
Pvr	Dcp-1
sina	l(3)mbt
Dredd	Hph
alpha-Spec	Aph-4
jing	Mtl
flw	cic
CG8216	G-salpha60A
trc	pelo
ct	trn
eIF-4E	ben
spir	Pvf1
CG10641	wrapper
CG8247	sle
dj	loco
Ddx1	Dlic2
mbl	ash2
Dys	Sh
CG12301	amx
fs(1)M3	opa
scra	exu
hkl	her
Hr78	emb
CG18369	cbt
form3	lilli
CG16719	CG16719
wal	Eip74EF
pnt	Pi3K92E
rhea	scrib
pnr	CG33205
Stat92E	CG8247
Nf1	Tl
CycA	alien
pelo	Lis-1
Galpha73B	ird5
loco	Fmr1
E(bx)	Hr46
mbl	fal
fru	Nf1
flfl	Dif
dos	Axn
Krn	how
msk	18w
CG9445	scyl
Tak1	toy
d	Dap160
zfh1	spir
Lis-1	CG2678
mfas	l(3)mbt
CG9520	Dys
sns	sar1
Galpha73B	Idgf2
betaTub56D	Hr78
Hr78	emp
Rheb	l(2)37Cc
chif	Ank2
Mitf	loco
Dscam	Abd-B
knrl	Dlic2
hyx	Idgf2
ash2	CSN4
cta	Sry-delta
Gtp-bp	Idgf4
Nrt	Cka
cin	Akap200
Dredd	Spred
scra	Ggamma1
cactin	alph
cas	bnb
drk	CG13850
Myo31DF	l(3)mbt
brk	CG6416
flw	Arc42
Set2	wal
sle	ird5
Apc	tra2
Pcaf	car
Fas3	bs
grp	ey
Hmgs	sgg
Dif	sec13
stg	knrl
kuz	betaTub56D
esc	Mer
betaTub56D	E(z)
vlc	Hr46
sle	chinmo
CG32082	sbb
Iswi	ena
yellow-f	Appl
Vhl	dsx
Rab7	mri
Pgant35A	sav
Abi	Idgf5
Dhc64C	CG34417
ALiX	vap
cher	Ice
S6kII	caup
dib	Alk
Sema-2a	Ptpmeg
Su(var)2-10	MED11
Dl	Ef1gamma
ttk	ry
spen	Moe
sced	capu
dmt	E(z)
Dad	Orct
CG6416	blow
CG34379	run
prod	Axn
CycA	Borr
d4	tud
qm	Pkn
sdt	Sobp
fax	chic
pot	sll
CG34417	Antp
Tl	tud
stumps	Cyt-c-d
sls	CG9445
sktl	jumu
Yp1	Yp1
up	CG3987
mfas	emb
Gtp-bp	Vhl
fred	numb
dlg1	enok
stg	fs(1)K10
Trl	pyd
wls	Appl
gro	Pak
toy	RpL30
ken	wls
Su(z)12	Ddx1
dos	CG18369
Abd-B	fd59A
Rack1	CadN
fal	Apc2
Cka	NAT1
ninaE	p53
how	FKBP59
Cct1	rdx
rad50	cnk
chic	CG17739
Su(var)2-10	Rca1
CkIIalpha	gbb
mbl	SelD
drm	EcR
spin	SelD
Jra	Apc2
shrb	Hem
Mbs	Moe
gbb	pn
alph	Dcp-1
Caf1	Dl
Ggamma1	scra
E(bx)	Taf4
eg	CG4945
svr	CG12896
CkIIalpha	ry
ry	Jra
tou	sno
Idgf4	Hem
E(z)	dom
sina	sec13
brm	Nrt
Bap60	Orct
Axn	Nrx-IV
emb	cbx
bun	CG13850
wus	fred
loco	bt
kay	d
CSN4	shot
Mmp1	Alh
ksr	emp
bun	Lcp65Ag1
ecd	knrl
dsf	toe
pio	Hph
alien	Ef1gamma
Crk	Spred
l(2)37Cc	Crk
mth	ksr
amx	CG9769
Atg5	blow
Cp1	jagn
sno	mbl
CycB	Alk
e	ash2
Nf1	prd
LanA	sdt
chp	Syb
Pde8	cactin
pbl	mbo
Atg5	Ptpmeg
jumu	Tak1
Hem	Rack1
Apc2	bib
vlc	yrt
Pi3K92E	spen
sec23	dah
emb	Pkn
Su(z)12	Tab2
run	rib
CG8216	hdc
aft	blow
CG9520	Pen
Spred	aft
Arp66B	hdc
l(2)37Cc	ecd
sar1	14-3-3zeta
pdm2	l(2)37Cc
zfh2	enok
pot	cos
snf	hkb
NAT1	prd
tok	osa
MYPT-75D	crc
chic	glec
betaTub56D	ImpE3
sina	Ddx1
dco	btl
Ggamma1	aft
ecd	Krn
140up	Dhc64C
cnc	ea
Optix	fred
l(1)G0289	Eip71CD
CycA	dmt
par-6	kuz
lilli	Pka-C3
kuz	fl(2)d
E2f2	dmt
abd-A	Ef1gamma
betaTub56D	chinmo
Hs2st	bun
cactin	pbl
Nrx-IV	dib
ast	eIF-4a
glu	xmas-2
Apc2	emc
btl	stumps
Nrx-IV	Eip71CD
slam	shrb
cas	toe
Akt1	Pkn
Pcaf	Rpd3
chinmo	Hs2st
meso18E	Axn
sls	snf
Nrt	robo
sktl	sgl
Eip74EF	MED11
Idgf1	chp
Nrx-IV	prd
Eip63F-1	ftz-f1
sle	exu
ecd	eIF-4E
Fmr1	Fas3
Moe	MED24
yrt	stg
sas	Pi3K92E
blow	Hem
drm	Dif
beta4GalNAcTA	Ephrin
cathD	ImpE3
Bap60	CG6416
Wnt5	Tina-1
Mlc1	Rbp9
Rheb	CadN
cic	kay
crc	Dap160
BicD	Rca1
CG34417	ix
Rab7	th
Hph	Sur
scyl	elav
CG4500	Rack1
Tab2	G-salpha60A
eg	mbt
BicD	dec-1
vap	RhoGAPp190
fax	dlg1
Glycogenin	Psn
Lis-1	CG9104
Ddx1	fs(2)ltoPP43
CycA	LanA
cact	svr
Atg6	Mmp2
asf1	jumu
sktl	esc
Ddx1	l(2)efl
dpld	mfas
PebIII	prod
tutl	toy
baz	ex
Lar	MED11
raw	inaC
Set2	Hr78
flw	CG3829
siz	wg
ppan	Sema-2a
Cp1	140up
Chc	Cct1
ken	mfas
dj	foxo
Jra	Sry-delta
E(z)	sktl
ey	chrw
twi	Sin3A
bon	RhoGAP68F
xl6	car
sbb	Mbs
pdm2	msn
rdo	pn
dec-1	srp
lic	cin
shg	msn
MYPT-75D	Tm1
pot	Su(var)2-10
how	sns
LanA	ey
Apc2	dj
CG12301	PebIII
disco	stil
zfh2	Rab7
Rpd3	l(3)mbt
E2f	Aph-4
peb	Arc42
numb	ytr
Sulf1	CG3987
Atg5	dj
Rpd3	Ddx1
jing	Dok
fs(1)M3	CkIIalpha
Wnt5	pav
opa	bnb
aft	Tab2
mfas	car
jar	glec
sbb	G-ialpha65A
CG9509	her
pnt	sax
dmt	cin
mfas	dpld
MYPT-75D	CG34379
Sulf1	up
Idgf2	rhea
Pak	Dlic2
CG17221	Dap160
sn	emb
fax	CG2681
Idgf1	dsx
Lim1	14-3-3zeta
nmo	hkl
Alh	lin
wg	tup
dup	Tina-1
cathD	Orct
Mitf	eg
CG4500	bl
CG6416	dpn
Mtl	CG9509
Sh	chic
Akap200	qkr58E-3
gro	how
sina	dpld
Tak1	sno
l(2)gl	RhoGAP68F
CG4945	jumu
Jra	fred
Dcp-1	ey
scyl	chn
Ephrin	emc
sbb	LCBP1
xmas-2	da
asf1	CycA
Pvf1	ecd
Arc42	cbx
gro	dnc
hpo	CycA
Lis-1	pdm2
fs(2)ltoPP43	Dat
blow	CG2678
LIMK1	nej
Lcp65Ag1	Sry-delta
hkl	E2f2
CG16719	tok
CtBP	MED11
qua	Mtl
Cp1	dsf
yrt	bt
Myo61F	dos
ap	hyd
Cip4	Nf1
rad50	stg
trn	ct
EcR	Myo61F
Optix	fru
pbl	sno
Wnt5	drk
N	sn
mri	Dys
Optix	CG3075
CG2678	LCBP1
tra	ry
alph	emp
inv	Rab7
Cyt-c-d	Rack1
Alk	pelo
Mmp1	CG34379
ben	dlg1
phyl	Mkp3
fs(2)ltoPP43	xl6
CG16719	cactin
CG17221	Mtl
tin	Pcaf
Pcaf	tin
brk	dib
dl	EcR
Abi	Hs6st
ast	Idgf2
jumu	l(2)gl
dos	dei
l(2)gl	knrl
Mhc	Prm
rdx	Pka-C3
eIF-4a	cnc
RpL30	scra
Atg5	ALiX
alph	tum
dally	CadN
fs(1)K10	drm
hpo	thr
kuk	l(2)efl
pot	CG2678
tll	MED11
mbt	NAT1
Tl	Mmp1
bhr	Bap60
Iswi	sina
trn	Idgf5
CG12301	flfl
Sobp	B4
dco	jar
bib	PhKgamma
sll	Sry-delta
CycE	betaTub56D
mbt	eg
nmo	hkb
spen	dco
CG10641	sbb
MED4	140up
Idgf4	fl(2)d
rhea	bs
sgg	LanA
bt	Glycogenin
Hmgs	inv
form3	pcm
Caf1	bon
bnl	disco
CG3987	up
CG32486	Atg6
Tm1	boss
dlg1	pdm2
dpn	Sry-delta
tud	msk
dec-1	LIMK1
caps	Chi
kay	sgl
MED4	ken
Src42A	scra
brk	emb
cathD	kuz
Sur	E(bx)
PebIII	cactin
Hr78	Mbs
CdsA	tow
par-6	dome
CdsA	beta4GalNAcTA
ninaE	Akap200
Tina-1	bap
Src42A	Hs6st
ALiX	scra
hyx	pcm
Dcp-1	drk
fl(2)d	l(2)efl
Sry-delta	cbt
bhr	foxo
ey	par-1
cos	Not1
Mlc1	Lim1
emb	loco
loco	brm
elav	enok
hyd	trc
CycB	neur
drk	Atg5
eg	Moe
Cip4	Gtp-bp
dj	BicD
CG4945	Myo61F
jing	sll
Pgant35A	Appl
chif	flw
Src42A	Dys
CG4500	lmd
SelG	Sin3A
grp	140up
cact	opa
fru	pnt
scrib	cin
Pop2	trio
ap	crc
Cks30A	Dredd
par-6	Ddx1
pnt	cp309
MED11	dpld
Taf4	Mhc
tsh	boss
G-oalpha47A	lilli
cnk	Hr46
ea	e
Ddx1	tld
CG4500	Pka-C3
cnk	dsx
Sb	Eip71CD
Arc-p34	ct
disco	Sxl
ecd	svr
knrl	hdc
qm	Aph-4
cher	cp309
osa	Caf1
twf	nej
emp	stil
stil	exu
Ddx1	inv
CG17221	ap
ine	twf
raw	Rab7
Sh	CG1942
cactin	PebIII
Tina-1	toy
Src42A	fax
dom	Sur
eIF-4a	G-oalpha47A
Mmp2	Sh
Pi3K92E	sas
qm	Rbp9
Rho1	ird5
emp	rad50
aft	Chi
E(bx)	jumu
Eip63F-1	Myo61F
loco	mth
msn	form3
ben	stumps
Abd-B	neur
crol	eve
Lim1	enok
CG17221	CG17470
sas	shot
klar	run
wee	Hph
Idgf5	CG33205
ofs	Vps28
shg	loco
dsx	eg
Ark	Su(z)12
dos	LIMK1
CG6372	Dap160
Abd-B	mmy
LCBP1	B4
Cyt-c-d	Dys
pbl	Su(var)2-10
sar1	CSN4
Cks30A	mmy
cas	dnc
amx	Nrx-IV
kis	puc
pros	Optix
bigmax	Sb
Hem	Gtp-bp
Eip71CD	msi
disco	th
grp	CG9445
Apc2	Cka
Atpalpha	baz
pnr	svr
dup	mbt
drm	RhoL
dl	apt
Cct1	Pop2
Mmp1	cin
Hs2st	rux
numb	da
Orct	Dat
uzip	sbb
sav	blow
dl	Dif
emb	pnr
tld	CtBP
spn-A	asf1
Hs6st	pros
Mhc	gkt
tou	CSN4
Moe	Hr46
lic	sina
chic	gro
bs	kuz
Caf1	sktl
Hr46	Hph
spen	Sema-2a
eff	fax
eff	sec23
bowl	sav
Su(z)12	dj
hyd	Dok
Mkp3	Wnt5
Optix	Trl
CG8216	chif
ey	Khc
RpL30	caps
dec-1	bigmax
BicD	sdt
dock	e
Sema-2a	lva
d4	Myo31DF
spen	ben
NAT1	Rack1
dsf	da
bap	ofs
l(2)37Cc	Tina-1
l(2)gl	Sb
Uba1	peb
dom	lmd
glec	MED24
Alh	CG8149
alpha-Spec	caup
CG17739	Sema-2a
Sry-delta	Jra
wee	Su(H)
Set2	esg
caup	qkr58E-3
mbl	Pi3K92E
ena	bhr
CG9509	PebIII
Mmp1	e
pdm2	CG33205
E2f2	CG2678
Cyp1	Nrt
aft	trc
glec	fd59A
E2f2	hkl
Eip63F-1	CG9509
CG2678	bcd
fs(1)K10	E2f2
kkv	CG4500
hyd	Hr78
EcR	Taf4
FKBP59	CG32082
Idgf2	drm
Trl	pnt
CG34417	CG12301
ey	bt
Pkn	qm
osa	emp
Rbp9	Nf1
Orct	osa
knrl	spen
prod	dpn
Pi3K92E	Dp
foxo	rg
dome	Krn
G-oalpha47A	sec13
E2f2	LanA
Dif	G-salpha60A
d	Nrx-IV
alien	alien
CG9520	sns
Rack1	Khc
Ephrin	Tak1
sno	mbt
bun	Hs2st
amx	ash2
Syx1A	Ark
zfh1	brk
l(2)gl	jumu
ry	par-1
esg	pav
jumu	Ddx1
run	Pk61C
LIMK1	dos
da	rdo
drl	Alh
CG34417	mmy
SelD	fl(2)d
trc	Sin3A
l(2)gd1	Mkp3
14-3-3zeta	uzip
Pkn	sax
Axn	e
Dhc64C	Mitf
lva	RhoL
pnt	Trl
tral	Ef1gamma
bigmax	Pvf1
CG2681	prd
cbt	d4
fred	pcm
Mer	N
Idgf2	drl
dlg1	cbt
Prm	Msp-300
Psn	betaTub56D
CG34417	cbt
Ef1gamma	Arc42
raw	ninaE
cta	meso18E
CG12896	Sh
klar	oaf
RhoGAPp190	Tab2
rad50	Sur
mib1	l(2)efl
tutl	rdx
eve	tub
Dl	jumu
pyd	Trl
Aph-4	Cct1
Abd-B	CG9445
Sin3A	Nrx-IV
twi	nej
shrb	Idgf4
dome	Apc
NetB	Jra
puc	yrt
asf1	E(z)
Pen	Lim1
gl	Apc
Sh	CG12896
how	e
Hem	ken
CG17221	Sb
Msp-300	gkt
Idgf2	S6kII
Vhl	mfas
Dad	Sobp
Mmp1	Dys
v	tamo
pelo	dsd
qua	tutl
Ank2	Mitf
Ald	Uba1
sgl	Khc
Dhc64C	Eip71CD
frc	Nf1
CG34379	wg
Dscam	sina
Chc	Pka-C3
kuk	CtBP
Sulf1	numb
Eip63F-1	Eip74EF
Nf1	CG9520
cp309	Eip71CD
CG2678	dei
spen	Dhc64C
exu	Pen
Pi3K92E	glec
Not1	osa
dsd	Patj
sqd	bhr
RhoGAP68F	Lac
dmt	CG9104
msk	cort
frc	Chc
jagn	pnt
G-ialpha65A	CG10641
tub	cathD
run	CG34379
l(3)mbt	tud
mbt	Pkn
gbb	gbb
ash1	mri
eIF-4a	sbb
ea	dpn
pnut	Mkp3
scrib	glec
cbt	nmo
ash1	Mlc1
CG3075	Abd-B
Scgdelta	enok
LCBP1	kkv
esc	Caf1
CG17470	ofs
Not1	Su(H)
dco	ninaE
twi	Pvr
kis	Sry-delta
osa	cactin
Optix	Khc
twf	ea
svr	Abi
Hr46	eya
Crk	Ddx1
dos	CG9104
Rpd3	RhoL
eve	CG17221
Ddx1	Dscam
par-6	e
Alh	kis
Ephrin	snf
ct	EcR
betaTub56D	thr
kuz	hdc
flw	dco
rad50	emp
fl(2)d	jing
Myo31DF	lwr
Sry-delta	kis
Mitf	odd
CG3075	spir
Sulf1	Lac
mth	Mmp2
Hmgs	sec23
ry	dpn
jumu	sno
par-6	Lcp65Ag1
Ca-alpha1D	sgl
Bap60	foxo
CG9104	CG34417
vap	Ptpmeg
Hmgs	Pde8
Tina-1	beta4GalNAcTA
foxo	rad50
osa	cnk
eIF-4a	Krn
Tak1	CG8247
sdt	Sur
tub	B4
Patj	pelo
pnut	btl
sec13	Mmp1
tld	Dad
dah	ash2
PebIII	eve
asf1	rdo
Chc	Tl
sno	Gtp-bp
Su(var)2-10	car
Mbs	CdsA
esc	tok
sno	Pi3K92E
CG17470	tral
numb	fs(1)K10
Hr78	MED24
poe	cathD
gbb	l(3)mbt
bt	Dscam
pav	fs(1)K10
Hr78	sar1
Antp	klar
CG1244	fs(1)K10
Tm1	d4
qua	foxo
ytr	PebIII
betaTub56D	chif
Rpd3	Dat
Rab5	chp
cactin	Not1
bl	Moe
Crk	CG4945
rux	Mitf
Lis-1	sll
brk	Ald
CG34417	Sry-delta
uzip	Uba1
Pgant35A	Apc
l(2)gl	dnc
CG13850	hdc
lilli	Fmr1
Mitf	Rho1
CG34417	eve
Ank2	Cip4
sw	LanB2
CG1244	da
RpL30	Crk
Mkp3	Pink1
tral	cnc
osa	pbl
toy	Crk
zfh1	pros
jumu	sls
CG32082	ken
Uba1	scra
dmt	Idgf4
sle	sina
sno	tou
lva	dsx
CG17221	l(2)gd1
Tm1	chp
gro	fw
d	Hs2st
Ef1gamma	mam
dom	mbl
l(2)gl	inv
CG9445	pdm2
Cp1	Dscam
run	lmd
fred	qua
kis	yrt
fal	RhoGAP68F
CG10641	inv
ena	tud
Hem	Dl
wal	sli
Su(H)	Tm1
raw	Set2
CSN4	e
Dcp-1	Su(H)
dome	tud
p53	LIMK1
Pka-C3	Pka-C3
Eip71CD	Sema-2a
Mef2	G-oalpha47A
E2f2	PebIII
Dcp-1	cta
scra	W
sdt	E2f2
Dat	drm
CG2681	scra
pav	esg
shg	Nrt
Psn	Hs2st
dei	Lis-1
Nrt	CG14995
jumu	Mhc
Sur	Mer
kkv	LCBP1
Jra	vlc
form3	RhoGAP68F
vlc	Dscam
bnb	CG12896
bt	Lcp65Ag1
spn-A	pot
Src64B	dl
tup	crc
Arc-p34	Pi3K92E
eg	Mtl
sw	qua
emb	RhoGAPp190
CycB	Dat
CG16719	cos
CG16719	Sry-delta
noc	RhoGAPp190
glu	jumu
stil	cic
esg	Set2
Dcp-1	eve
dsf	CG10641
mbl	apt
dos	Myo61F
fax	Rack1
pcm	EcR
cp309	Idgf4
par-1	Patj
CkIIalpha	l(3)mbt
Src64B	dock
Rca1	ct
cp309	bs
Syb	alpha-Spec
Khc	Dys
ytr	numb
Aph-4	cp309
l(3)mbt	Dat
CG4945	mri
Akt1	Khc
Idgf4	CycA
Snap	Atg5
lmd	foxo
Ark	CG33205
mbl	Dp
CG18369	kkv
Hph	ash2
Pen	LCBP1
raw	qua
wrapper	Hr78
Hph	dei
l(2)gd1	Tak1
CG8216	Idgf1
eIF-4a	fog
Spred	Spred
Eip63F-1	CG6416
Aph-4	tow
ash1	CG13850
ics	chif
dco	fred
dally	elav
spir	sw
Apc	CdsA
tkv	CG6416
CG34450	cnc
sdt	sar1
toe	dsf
Dad	Set2
inv	twi
Patj	Aph-4
mfas	CtBP
140up	Eip63F-1
Dok	dsx
bigmax	CG17221
LCBP1	Uba1
odd	rib
sqd	sina
inaC	ics
spn-A	sqd
14-3-3zeta	Ca-alpha1D
Arc42	p53
B4	Hr46
cnk	mbo
t	spin
trc	sdt
Ice	CG33205
l(2)efl	dpp
snf	lin
l(3)mbt	tin
sktl	Ddx1
CG1244	tok
sll	dpn
CG9509	prod
emp	osa
sas	spin
enok	Lim1
chinmo	Snap
pnr	emb
Akap200	wg
spen	fal
cathD	CG3829
eff	Rho1
Pen	CG34417
mri	gkt
RhoGAPp190	ben
fal	Arp66B
Sobp	pav
tin	elav
Atg5	cathD
Mmp1	sec13
G-ialpha65A	sty
oaf	CG13850
ttk	hyd
MED4	Moe
dl	pcm
Aph-4	dlg1
Uba1	cathD
MED24	brk
Sobp	hdc
CadN	rg
Optix	spin
sli	msk
bap	SelG
E2f	t
Idgf5	her
hkb	CG6416
wupA	disco
E(bx)	CG9509
fd59A	Sulf1
gro	Krn
brk	MED24
Jra	pcm
Tina-1	dco
ea	twf
Ca-alpha1D	ird5
pcm	drk
lmd	tra2
dj	Cka
kkv	pn
dib	pelo
eg	Vhl
yellow-f	wg
CG9509	jing
rad50	Su(H)
frc	chn
CdsA	Myo31DF
meso18E	dl
Mmp2	pnt
Sulf1	EcR
Nrx-IV	Sin3A
wee	tum
Mef2	Ank2
bowl	Nrx-IV
Dok	CG9445
dl	tum
tow	Optix
chic	snf
tamo	boss
ecd	l(2)37Cc
Snap	Syx1A
Sry-delta	sgg
G-ialpha65A	G-oalpha47A
fal	blow
l(2)gd1	ine
emb	Hr78
Cct1	frc
CG13850	CdsA
scrib	Dhc64C
sec23	spn-A
bcd	Lis-1
NAT1	fax
Pop2	ry
CG12896	ben
ct	Dp
lilli	RhoGAPp190
mbo	cnk
Su(H)	rad50
Ptpmeg	flw
Apc2	wrapper
lola	blow
pnt	how
sec13	v
Pk61C	FKBP59
ix	ix
Chc	G-ialpha65A
xmas-2	twi
ppan	lmd
capu	RhoGAPp190
LanB2	caup
LanA	tutl
Akap200	puc
tutl	qua
Uba1	CG18369
tsh	raw
Cks30A	Moe
cactin	CG18369
N	msn
foxo	sas
CkIIalpha	Yp1
svr	klar
Hs2st	mask
Axn	Lcp65Ag1
sced	MED24
CG1942	rux
car	xl6
msk	Eip71CD
run	cp309
Hr78	ine
eg	Fmr1
bcd	pelo
Alk	fal
Chi	G-salpha60A
LCBP1	msk
cg	CG4945
mbt	ksr
Idgf5	Btk29A
numb	drm
wal	yrt
sw	Galpha73B
cactin	Pde8
inv	Oseg1
Pak	Idgf2
betaTub56D	ast
Tab2	Dlic2
Idgf2	ast
msn	Cka
Pcaf	MED11
Abd-B	car
rib	run
ALiX	14-3-3zeta
sktl	Hs2st
jar	wal
beta4GalNAcTA	S6kII
tou	dnc
yellow-f	cact
Caf1	Borr
RhoGAPp190	NAT1
rdo	cin
spn-A	Idgf4
form3	lmd
ksr	rad50
CG9445	mbo
jumu	Borr
Mer	Eip63F-1
Mer	Caf1
tin	Ef1gamma
run	pnr
Sur	tld
lva	RhoGAP68F
Sh	Rack1
santa-maria	cnc
ssh	d4
Snap	fog
sax	Src42A
Jafrac2	kkv
CG12301	lin
Appl	mth
ksr	Fmr1
Apc2	dpp
sn	Mbs
Appl	wls
wrapper	Cks30A
gl	siz
Rack1	qm
dco	sprt
dib	how
LanA	Sobp
bt	Oseg1
dlg1	Pvf1
ftz-f1	Sur
pnut	foxo
emb	th
sll	ry
wal	Mhc
Sin3A	Nrt
fl(2)d	hdc
frc	pnut
CdsA	Optix
cnk	rad50
jar	LIMK1
alien	cin
ry	CG4945
sle	Hs2st
sar1	eve
santa-maria	scra
SelG	CSN4
jar	Mtl
RhoGAPp190	140up
G-salpha60A	Hs2st
Mkp3	cic
Dl	Mer
th	Pvf1
fd59A	bnl
BicD	tum
oaf	ALiX
caps	Cp1
Eip71CD	Sb
