gene1	gene2
l(2)37Cc	mri
dos	mri
tral	Crk
bap	Crk
acj6	Crk
ey	Crk
ftz-f1	Crk
RpL30	Crk
Dat	ssh
CG9445	ssh
Myo61F	ssh
Sulf1	Psn
exu	scra
Tab2	scra
SelG	scra
Su(z)12	dsd
Dad	RhoL
pio	twi
Cyp1	tub
wrapper	LanB2
Pk61C	how
Sxl	how
dib	how
jing	fl(2)d
CG9520	Nf1
Khc	Nf1
oaf	Nf1
dnc	Nf1
Gtp-bp	Nf1
tral	CG6372
RpL30	CG6372
140up	Rho1
CG8247	Rho1
neur	kuk
cnk	jumu
l(2)efl	jumu
Mer	jumu
Eip63F-1	fs(2)ltoPP43
Rho1	CG8247
Mlc1	CG8247
Mhc	CG8247
srp	18w
brm	18w
mam	18w
CG17221	18w
Nrt	18w
jar	18w
Idgf5	18w
cp309	bs
Khc	bs
Src64B	Nrt
dup	Nrt
mib1	Nrt
robo	Nrt
brm	Nrt
18w	Nrt
trn	Nrt
pyd	Nrt
shg	Nrt
loco	Nrt
Aph-4	Nrt
fax	Nrt
CG12896	Nrt
Hs6st	Nrt
stumps	mask
phyl	gl
Atg6	gl
wupA	gl
RpL30	Cp1
Dscam	Cp1
dec-1	Cp1
siz	ex
FKBP59	ex
S6kII	ex
emp	sls
Sh	sls
tin	Myo31DF
CadN	uzip
Cks30A	Hs6st
CG1942	Pvf1
sls	emp
Eip63E	crc
Cip4	G-oalpha47A
capu	Khc
Nrt	noc
svr	noc
CG12896	noc
PebIII	ix
toe	sas
ex	frc
ex	Krn
svr	Krn
disco	Krn
eIF-4a	Krn
dl	CG9509
meso18E	CG9509
Idgf5	CG9509
blow	CG9509
E2f2	CG9509
PebIII	CG9509
her	CG9509
prod	CG9509
stg	CG9509
PebIII	CkIIalpha
Dat	car
Eip63F-1	car
RhoGAPp190	capu
sax	capu
CG32486	cact
Lac	E(bx)
ben	emb
Set2	oaf
acj6	RpL30
siz	how
eya	dei
cbt	dei
Hph	dei
Hr46	dei
dsx	Chc
dib	Chc
Cct1	Chc
Sobp	Orct
fw	sgl
l(1)G0289	CG17221
brm	CG17221
Atg5	CG17221
Rack1	CG17221
t	18w
loco	18w
Abi	Nrt
Akt1	Nrt
Pkn	Nrt
NAT1	Nrt
noc	Nrt
sw	Nrt
Pk92B	Nrt
qm	Nrt
frc	ex
Krn	ex
sll	jing
Mtl	jing
trio	Hs2st
ena	Myo31DF
bun	sgg
Ca-alpha1D	ird5
ash1	ird5
PebIII	bl
kay	Syx1A
Akt1	svr
Pkn	svr
noc	svr
Krn	svr
LanB2	svr
Src42A	svr
CG12896	svr
qm	svr
G-salpha60A	sar1
shrb	zfh2
fred	dj
Apc2	dj
trc	dj
Es2	cbt
Axn	dl
dpn	dl
ppan	dl
CG9509	dl
Pi3K92E	dl
dsx	Dl
chn	Dl
MED11	Sur
eya	Sur
l(2)efl	CG4945
mri	CG4945
CG9104	CG4945
Pvf1	CG1942
Fmr1	mth
ap	mth
Lar	alpha-Spec
bnb	alpha-Spec
caup	alpha-Spec
ea	twf
PebIII	Bap60
PhKgamma	drk
CG13850	drk
Cip4	Nrx-IV
G-salpha60A	LIMK1
ey	LIMK1
trn	pyd
CG6416	meso18E
Jra	meso18E
CG9509	meso18E
sdt	t
spin	t
fru	Aph-4
cin	Hr78
sls	Hr78
eve	Hr78
car	Eip63F-1
fs(2)ltoPP43	Eip63F-1
Btk29A	Idgf5
shg	Idgf5
loco	Idgf5
bt	Idgf5
puc	Mbs
fru	bnb
Hs2st	Apc
RhoGAP68F	Apc
chinmo	Apc
Cip4	Apc
uzip	Apc
Mitf	Apc
SelD	ytr
PebIII	ytr
BicD	blow
CG6416	blow
fal	blow
CG9509	blow
Tina-1	Hph
dei	Hph
Alk	E2f2
PebIII	E2f2
G-ialpha65A	eIF-4a
Krn	eIF-4a
Dys	Sh
sls	Sh
ksr	Sh
Eip74EF	dib
cp309	dib
Pk61C	dib
brk	dib
amx	dib
how	dib
Chc	dib
gl	dib
run	dib
pnt	dib
apt	dib
dib	Idgf1
mmy	pav
BicD	PebIII
hkl	PebIII
ix	PebIII
Sh	ksr
Idgf5	bt
emb	CG8216
opa	CG8216
cin	snf
Ephrin	snf
siz	Antp
cp309	Antp
cact	Antp
opa	Antp
l(2)efl	Myo61F
ssh	Myo61F
spen	Moe
rad50	Moe
eIF-4E	Moe
foxo	Atpalpha
shot	Atpalpha
FKBP59	Atpalpha
sas	Atpalpha
dlg1	pdm2
chic	pdm2
Iswi	tin
mmy	tin
Myo31DF	tin
betaTub56D	Idgf2
Lcp65Ag1	Idgf2
PhKgamma	Idgf2
Ice	Idgf2
Appl	Idgf2
shn	Idgf2
tra2	trio
d	trio
lva	trio
beta4GalNAcTA	trio
Hs2st	trio
Gtp-bp	trio
CG4500	trio
RhoGAPp190	qm
frc	qm
Nrt	qm
Mmp2	uzip
CdsA	uzip
sn	N
PebIII	her
twi	pio
Orct	pio
ey	chrw
CG6416	prod
Jra	prod
CG9509	prod
sax	prd
Cka	prd
Sulf1	Prm
CG6416	stg
CG9509	stg
CG9520	l(2)37Cc
Ca-alpha1D	l(2)37Cc
ash1	l(2)37Cc
Tina-1	l(2)37Cc
Uba1	l(2)37Cc
mri	l(2)37Cc
CG13850	l(2)37Cc
Pen	l(2)37Cc
FKBP59	Mef2
run	Mef2
Aph-4	sli
Cp1	dec-1
v	dec-1
Syx1A	dec-1
dj	dec-1
shn	dec-1
sll	Dif
sec13	Dif
inv	Dif
Ank2	Dif
dsf	pros
Cks30A	pros
Hs6st	pros
CG9509	Alk
Abi	noc
dsx	noc
Abl	Optix
Trl	Optix
sli	frc
sle	Psn
v	Psn
CG6416	CG9509
Jra	CG9509
Sry-delta	CG9509
hkl	CG9509
CG9509	nmo
FKBP59	how
Dad	Orct
pio	Orct
shg	CG17221
ap	CG17221
cbx	l(2)gl
phyl	l(2)gl
Atg6	l(2)gl
knrl	Nrt
Fas3	Nrt
jar	Nrt
Src42A	Nrt
elav	gl
stil	gl
bnl	shrb
Syb	shrb
zfh2	shrb
chinmo	shrb
rad50	sls
dsx	run
sle	ird5
ics	ird5
fw	Syx1A
stil	Syx1A
pnr	svr
sli	svr
LIMK1	sar1
CG9520	yellow-f
sns	yellow-f
dnc	yellow-f
CG34417	cbt
CG6416	dl
Jra	dl
sno	Dl
Myo61F	CG4945
CG34379	eve
wls	Stat92E
Trl	cg
bnl	fw
Syx1A	fw
Ggamma1	drk
sar1	LIMK1
ttk	pelo
eIF-4E	Hr78
Lcp65Ag1	kuz
Sur	Eip63F-1
Idgf4	Eip63F-1
chic	eff
fax	eff
Mitf	Dif
pros	Hs6st
Dat	neur
spin	dsf
Krn	CG10641
PebIII	Alk
tub	ey
ftz-f1	ey
Sin3A	ey
LIMK1	ey
RhoGAPp190	noc
brk	Optix
Aph-4	Optix
t	sdt
Aph-4	sdt
bs	sas
CG32082	sas
Moe	sas
Atpalpha	sas
Pde8	Scgdelta
mib1	sw
Rack1	sw
Nrt	sw
Fmr1	sw
spir	mfas
Sur	car
Antp	cact
Arc42	Patj
elav	dally
Akap200	emb
stumps	emb
qkr58E-3	emb
mam	emb
CG8216	emb
ttk	fl(2)d
E2f	fl(2)d
bt	18w
Cip4	gl
btl	ex
emc	ex
flw	sgg
RhoGAPp190	mbt
Cyt-c-d	mbt
spen	mbt
eIF-4E	mbt
ofs	Sin3A
bap	Sin3A
pros	zfh1
tud	peb
sls	peb
fred	hyd
trio	hyd
CG2681	trc
18w	trc
dj	trc
crc	Eip63E
cbx	Eip63E
CadN	rg
Pgant35A	rg
cas	apt
dib	apt
CG3075	svr
robo	svr
stumps	svr
cbx	zfh2
Dat	dpld
Tm1	twf
twf	twf
eIF-4E	Nrx-IV
CG6416	kuz
ea	ast
rux	Dscam
sle	Dscam
Cp1	Dscam
mus304	Eip63F-1
l(2)efl	Eip63F-1
Iswi	Eip63F-1
wee	Eip63F-1
Hr46	Eip63F-1
rdo	lic
fred	Idgf5
hdc	Idgf5
l(2)gd1	Idgf5
18w	Idgf5
CG32486	dib
Lar	dib
Pvf1	prd
Abi	Hs6st
Rack1	Hs6st
Pk92B	Hs6st
Dif	Mitf
chic	Pvf1
prd	Pvf1
