gene1	gene2
Pk92B	Sh
Atg5	bcd
ksr	mbt
gkt	cort
raw	wupA
Sry-delta	Sry-delta
E(bx)	CG8216
Tab2	Su(z)12
14-3-3zeta	Atg5
sgl	up
l(1)G0289	pnut
CG32486	alpha-Spec
G-ialpha65A	th
sli	svr
Hs6st	puc
Glycogenin	Ca-alpha1D
l(2)efl	Abi
Abl	E2f
Pen	exu
CtBP	Sur
E(z)	glu
poe	Aph-4
Vhl	baz
Ark	Oseg1
v	Cyp1
ry	Taf4
gkt	svr
grp	up
Mitf	Rab7
cos	Hr46
Eip74EF	rdx
dl	EcR
rg	foxo
CycA	esc
Tm1	hep
CkIIalpha	pn
hdc	kuz
CG9445	ssh
bnb	alpha-Spec
18w	RhoGAP68F
Hem	Idgf2
cta	stg
CycA	glu
fred	hyd
bon	Mer
esc	dl
PhKgamma	bib
Pi3K92E	drm
Mkp3	cic
dco	zfh1
cnc	dl
Caf1	Dl
Chc	dib
Stat92E	betaTub56D
cathD	Atg5
Pvr	lva
dei	tou
Mbs	Eip74EF
spn-A	run
CG17470	Tl
Msp-300	grp
ninaE	W
l(1)G0289	dup
eIF-4E	e
dock	pyd
dmt	alien
Pk92B	scra
brat	cta
flw	cher
Sulf1	numb
qua	alpha-Spec
noc	opa
tum	pot
vap	Dap160
MED4	Rbp9
poe	MED11
Khc	Mhc
Cka	jagn
run	dsx
CG32082	Pop2
tkv	brk
flfl	osa
eIF-4a	CG10641
Stat92E	E(z)
CycA	dei
asf1	spn-A
bcd	Sobp
dally	Tl
spen	sas
CG10641	l(2)efl
Apc	tra2
l(2)gl	RhoGAP68F
aft	ppan
tamo	snf
dom	car
cbt	CG16719
Pvr	Dad
Lac	CG9509
Arc-p34	Lis-1
Lim1	Ice
chn	apt
lic	run
Idgf5	nmo
Hph	Optix
mbl	dl
Rheb	fw
Eip63E	Jafrac2
eve	Hr78
B4	e
CG12301	yellow-f
CG6416	Optix
robo	Rack1
dpld	l(3)mbt
Gtp-bp	sec13
Dcp-1	Dhc64C
sll	tld
tra	e
Su(H)	rad50
Tina-1	Hph
sktl	Idgf4
Hs6st	Optix
CG17221	Rack1
Cp1	gkt
Dp	BicD
prod	prod
cnk	Pop2
drk	Aph-4
cactin	tum
dom	run
Trl	Hr46
blow	CG6416
spin	rux
l(2)gd1	flw
sdt	Hmgs
caps	shn
Nrx-IV	Sin3A
cos	mbo
cnc	mbl
uzip	14-3-3zeta
Sulf1	wal
Ank2	dec-1
zfh1	Cct1
l(2)gd1	dj
Ef1gamma	tin
caps	mam
Pop2	poe
Cks30A	ry
Nrt	dup
Fmr1	dj
eff	tum
yellow-f	MYPT-75D
hdc	Idgf2
crol	Fas3
lic	sqd
Dredd	twi
CG3075	pros
lilli	spir
CG13850	klar
N	sgl
hyx	EcR
kuz	rux
CycB	Dat
Hr46	bon
t	E2f
tin	sls
CG9104	rdx
betaTub56D	morgue
Dcp-1	nej
sina	Dscam
mus304	ssh
CG32486	dib
dsx	lva
sktl	Atg6
sav	crol
elav	tin
Sulf1	bib
sced	lmd
CG6416	Lac
eIF-4E	Lcp65Ag1
spin	sprt
fal	fred
dpn	sll
E(z)	CycE
CSN4	G-oalpha47A
tow	Mmp2
tamo	CG17470
nej	spir
ytr	tok
fred	Fmr1
Snap	Atg5
tum	Not1
Ef1gamma	sns
Sur	Nrx-IV
CG13850	Ark
Mer	sktl
Khc	wrapper
kuk	tld
Rbp9	Mbs
ics	cathD
Cyt-c-d	Hem
E(z)	asf1
cbt	CG12301
Lar	Sema-1b
esc	Dl
Dl	Dap160
CG4945	CSN4
lmd	foxo
Sulf1	noc
Dap160	jar
Tm1	by
oaf	Ark
Idgf4	emc
RhoGAPp190	prd
gkt	Sulf1
tud	gbb
140up	Not1
Dat	Sur
Hs2st	drk
Mmp2	siz
flfl	EcR
drk	bnb
betaTub56D	kuz
Caf1	Stat92E
prd	Dys
cher	yrt
Mmp2	tra2
Antp	t
elav	Mmp2
LanA	Wnt5
bhr	Myo61F
ry	Cks30A
Prm	Msp-300
Tak1	SelG
abd-A	th
gl	CG17470
RhoL	Wnt5
Set2	esg
inv	MED11
pelo	Lis-1
Aph-4	Mtl
up	E(z)
CdsA	klar
Tak1	toy
Dap160	Pk92B
loco	pyd
srp	acj6
pnt	Sema-1b
fd59A	Pgant35A
MYPT-75D	CG16719
dnc	Pop2
CG6416	ry
ftz-f1	Tm1
N	enok
Ddx1	Crk
eff	fd59A
mam	140up
cp309	Idgf4
dmt	Eip63F-1
pot	E(z)
hdc	Ptpmeg
gkt	Tina-1
toy	RpL30
mam	crc
emp	tum
CG8247	sktl
lva	tra2
Not1	E(bx)
flw	spen
Lim1	Ark
morgue	btl
ics	sktl
Sry-delta	vlc
cic	par-1
Nrt	shg
ena	sqd
Crk	sgl
bon	Myo61F
amx	hyx
Jafrac2	ninaE
by	puc
msk	18w
sar1	dpn
chn	Optix
qua	Optix
Pak	drk
Mmp2	tou
chp	Rab5
Oseg1	Lcp65Ag1
Psn	vap
ofs	CG6372
fs(1)M3	tutl
trn	run
l(2)gl	poe
bhr	flfl
form3	numb
mus304	slam
Sema-1b	Lar
mus304	lic
jumu	up
Spred	tutl
rdx	sdt
Pop2	ry
fred	toy
Mmp2	by
jing	Dok
MYPT-75D	crc
Chi	caps
LCBP1	dah
Dad	Pvr
eIF-4E	Khc
Sb	shrb
mbt	Khc
emb	qkr58E-3
Akap200	sls
alien	dmt
Su(H)	CG9445
ine	Psn
G-salpha60A	chif
stil	lin
CG2681	Fmr1
trc	Ptpmeg
bt	NAT1
Pink1	LanA
l(2)efl	Ddx1
Myo61F	jumu
lilli	dco
Rab7	scyl
pio	da
Idgf5	Ptpmeg
Mitf	eg
CG9509	nmo
asf1	Ef1gamma
sina	E(z)
cos	Su(H)
chrw	W
Patj	Ank2
numb	form3
Oseg1	sn
bt	Rbp9
cactin	CG18369
CG9445	Iswi
Caf1	thr
fax	Sema-1b
betaTub56D	thr
tsh	CG17739
PebIII	fl(2)d
MED11	Pi3K92E
mbl	sced
Myo61F	LIMK1
Eip63F-1	nmo
alpha-Spec	Atg6
ninaE	dco
Dap160	Apc
LanB2	robo
Rca1	Src64B
gro	rux
mib1	Src64B
bnl	Pak
Rho1	140up
aft	uzip
Tm1	mbo
chrw	dnc
tll	RhoGAP68F
form3	wus
trio	bun
MED11	car
Lcp65Ag1	numb
sar1	Hph
e	Sema-2a
CG9509	Sry-delta
CadN	Tak1
eIF-4E	Krn
rg	Pgant35A
oaf	CG13850
Tm1	gbb
loco	drl
dj	BicD
eve	Cyp1
CG9509	meso18E
Vps28	Pk61C
Akt1	Sur
Ank2	pcm
Dhc64C	MED11
e	inaC
Sobp	tld
vap	140up
Cyt-c-d	LanB2
ofs	Vps28
rib	exu
CG9509	snf
tra2	Eip74EF
Rack1	scra
Atg5	Lim1
l(2)37Cc	CG33205
Mkp3	Nrx-IV
ex	sina
mbl	Dp
thr	bhr
baz	gl
CG12896	dco
CG8247	chinmo
dos	CG9445
dco	Tina-1
Aph-4	jagn
toe	ird5
dj	eIF-4a
Su(z)12	Mhc
CG34417	B4
raw	chp
tup	wg
Cks30A	Pink1
Dap160	pcm
Pgant35A	Pde8
mfas	ksr
CG17470	ea
brat	Sur
dnc	robo
CycB	rdo
cact	dsx
sli	frc
Idgf2	Pak
Pgant35A	Apc
ALiX	14-3-3zeta
Optix	lilli
Galpha73B	eff
Cks30A	MED11
cher	chinmo
Mmp1	Set2
inv	ics
lmd	MED11
Ddx1	Su(z)12
NAT1	Uba1
bowl	Cip4
p53	CG17739
ena	d4
wal	ofs
scra	chrw
Oseg1	CG3987
ninaE	cbx
fal	G-salpha60A
amx	dl
Nrx-IV	shn
sls	CG9445
S6kII	pnut
pn	gbb
NetB	CG9104
Mhc	Ald
bun	sgg
hkl	tll
bs	Pk61C
loco	wal
CG17739	Jafrac2
Patj	par-1
Bap60	trio
