gene1	gene2
Syb	tral
MYPT-75D	xl6
rux	ics
pros	exu
CG8216	emb
Su(H)	alph
dco	pros
ksr	capu
Idgf2	Hem
Sobp	Arc42
Wnt5	Mkp3
frc	Rack1
shot	run
l(2)efl	bib
Patj	spir
sec23	Pde8
bigmax	fal
Mitf	CG12301
Myo31DF	blow
btl	Gtp-bp
sdt	lmd
blow	zfh2
N	tub
drk	bowl
spir	zfh1
drk	W
Trl	Optix
Cks30A	caup
Alk	msk
Trl	Pi3K92E
flw	fal
chn	Chc
fd59A	Stat92E
RhoGAPp190	cin
Pvf1	spir
PhKgamma	Alk
Msp-300	Pen
spir	Mef2
cos	rad50
mus304	wls
bib	Jra
Appl	Prm
hyx	dl
dsf	Sh
sls	MED4
Nrx-IV	Khc
Nrt	Pk92B
Apc2	Sh
twf	Pvr
snf	Pvf1
mfas	xl6
loco	Sulf1
pav	pot
eve	Dcp-1
S6kII	btl
tutl	Ef1gamma
CG8149	Mmp1
Pak	Idgf4
CG3075	Snap
Spred	tsh
Oseg1	sn
alien	bon
lva	Sema-2a
CG14995	Syx1A
Dp	numb
Myo31DF	bs
bib	spin
poe	tow
E2f2	Sobp
bib	glec
Nrt	yrt
Not1	Hmgs
Optix	sno
Bap60	hkb
NAT1	Nrt
bowl	Cip4
form3	Src64B
bnb	brk
E2f	vlc
Borr	Ef1gamma
sec13	CG14995
Patj	hyd
Cp1	v
beta4GalNAcTA	lva
Orct	cathD
jagn	e
Mhc	Mlc1
flfl	thr
E2f2	her
blow	hep
pot	mbo
tou	Uba1
dco	glec
e	Idgf4
EcR	Dp
v	Mmp1
Optix	brk
Cks30A	MED11
yrt	kis
Lar	rhea
CSN4	G-oalpha47A
Sobp	Pde8
Msp-300	140up
shot	rhea
Nrx-IV	CG3075
lin	E2f
Eip74EF	p53
cta	bt
Sb	rad50
RhoL	raw
Pk92B	CSN4
opa	cact
prd	crol
CG4945	Jra
pcm	flfl
Oseg1	ksr
Myo31DF	zfh2
stumps	cp309
CycA	bon
bs	Sobp
t	by
spn-A	run
qua	CG17221
Cks30A	spir
Gtp-bp	kay
vlc	Sur
dpld	sqd
LCBP1	Ef1gamma
Pvr	neur
Tm1	nej
CG32082	tin
Sb	l(1)G0289
CG9104	mbl
Gtp-bp	form3
asf1	Dad
bt	yrt
Cip4	Mmp2
sktl	Mlc1
sktl	rg
Sema-2a	sno
140up	grp
hdc	knrl
sced	mbl
Pak	chif
Sxl	Myo61F
CG16719	twi
Myo31DF	CG13850
PebIII	her
ash2	Hph
eg	ast
vap	ALiX
mfas	wrapper
lic	mbl
chrw	nej
E(bx)	nmo
CadN	mam
sw	MED4
lva	kay
Aph-4	drl
Myo31DF	qua
CG14995	l(2)efl
pnr	Pkn
Dap160	18w
shrb	Dad
Dok	bib
Rheb	chinmo
Stat92E	wls
Rbp9	emc
Galpha73B	dnc
SelD	Src64B
sty	zfh2
Ephrin	dsx
klar	bun
Rab7	shrb
PebIII	CG12301
trn	chrw
MED24	flw
mbo	Dcp-1
Orct	flfl
Pvf1	chif
poe	Pop2
Khc	sktl
Lar	dib
Idgf5	shg
caps	ast
Ef1gamma	ecd
capu	glec
Vhl	spir
puc	tra2
CG6416	nmo
form3	numb
Syx1A	RhoGAPp190
shot	shrb
Idgf5	nmo
Dredd	pio
Tm1	tll
up	Cka
t	Fas3
qkr58E-3	mbt
lwr	wls
blow	morgue
bowl	Hmgs
Hmgs	sas
oaf	ttk
tin	Rpd3
hdc	Pop2
yellow-f	Eip63E
dom	sqd
xl6	Iswi
zfh2	Arc42
asf1	LanA
sle	Appl
CG18369	lwr
alien	Dcp-1
btl	shrb
tld	pav
CG10641	eIF-4a
Rho1	fog
boss	shrb
knrl	dj
sktl	wal
lilli	Nf1
Akt1	CG4945
sprt	dco
Hem	Cp1
emb	Eip63E
Mitf	eve
aft	ppan
CG1942	blow
Antp	CG34379
baz	eIF-4E
Lim1	Tab2
Mitf	bib
Caf1	CycE
CG34417	mus304
trc	Glycogenin
mbl	dpld
puc	kis
Tak1	poe
pn	CkIIalpha
toy	sina
eve	sle
par-6	ine
Galpha73B	kuz
Atg6	disco
glec	Ca-alpha1D
wal	abd-A
tud	cin
stil	siz
Hs6st	Cks30A
d4	Dat
fog	Snap
MED24	sprt
morgue	Sxl
Mitf	mfas
hyx	Arc-p34
bib	sw
Borr	asf1
FKBP59	disco
sle	caps
RhoGAP68F	rib
Traf6	Mmp1
CG34417	Dhc64C
Hr78	Cyt-c-d
grp	Snap
Ef1gamma	LCBP1
Cyp1	Dad
Mef2	dpn
fs(1)K10	hyx
Ark	oaf
sns	how
pros	zfh1
Snap	sav
sle	CG9520
Mmp1	Set2
car	fs(2)ltoPP43
lic	l(1)G0289
Idgf4	hdc
Hs2st	Vhl
tub	sar1
Gtp-bp	sno
t	disco
tou	Snap
Atpalpha	wal
dj	Ef1gamma
CG1942	eff
CG32486	CG34379
jar	Patj
v	sll
Eip71CD	Uba1
cos	alph
l(2)37Cc	Uba1
CG4945	dos
betaTub56D	dmt
cnc	CG17470
fs(2)ltoPP43	Abd-B
chic	Eip74EF
CG9445	tum
Idgf4	ics
pot	wee
Sry-delta	Dat
CG32486	Dhc64C
robo	LanB2
Pk92B	CG3987
dsf	Cks30A
tin	l(3)mbt
uzip	l(1)G0289
sav	sec13
Arc42	flw
pyd	Rack1
ash2	pav
Trl	cg
Dap160	CG17221
Hs6st	Optix
bs	Atpalpha
fw	dom
tll	Pvr
Hr46	jumu
mbo	Cyt-c-d
CG9104	mri
CG10641	svr
Ef1gamma	sns
xmas-2	capu
Nrx-IV	par-1
hyd	Syb
N	aft
nmo	CG34417
Syb	shrb
CG13850	Ice
Dcp-1	LanA
run	apt
crol	prd
pcm	Jra
thr	alien
Abd-B	bib
Vhl	CG32082
sls	Hr78
Sb	Gtp-bp
CG6372	sns
trio	lva
robo	Rack1
Glycogenin	brat
CG34417	twi
Ice	CG8247
CG6372	sar1
bs	sas
peb	Dredd
Iswi	CtBP
tld	stg
Dys	CG17470
Rack1	spir
CycB	kuk
wus	CG3987
Eip71CD	Chc
Msp-300	Glycogenin
Fmr1	mth
fd59A	Sxl
ninaE	CG17739
Stat92E	esc
sns	CG9520
Cip4	toy
CG9509	Mtl
gl	CG9769
trc	aft
qua	klar
Arc42	Psn
bib	Moe
qkr58E-3	Akap200
eIF-4E	S6kII
flfl	pcm
Dys	mbt
cactin	Hr46
Jra	tra
CG4945	dnc
bon	Myo61F
Myo61F	ry
Fmr1	kuz
emb	sn
CG18369	Lis-1
CG1244	ytr
Bap60	PebIII
Pk61C	how
xmas-2	sced
qkr58E-3	th
Hem	Idgf4
Ice	Dif
ftz-f1	ey
bigmax	kuz
CG1942	Galpha73B
Atx2	Dap160
vlc	rad50
jing	bigmax
cin	CG34379
Src42A	mask
CG9104	LCBP1
cta	vlc
Cka	sktl
CG9104	dlg1
Rheb	Idgf5
sls	Hs2st
E(bx)	Idgf5
Pvr	raw
loco	Idgf5
wal	Src42A
foxo	Caf1
oaf	Atg6
Tl	e
rib	d
e	snf
Nrt	dup
eya	Eip63F-1
cnc	Hmgs
sqd	ena
dl	Alk
Ef1gamma	jumu
nej	twf
Dat	CycB
tral	gl
nej	eve
CG17470	caps
dec-1	Syx1A
gro	eIF-4a
Akap200	hyd
14-3-3zeta	shrb
emp	Su(H)
FKBP59	raw
Rheb	stil
Bap60	nmo
oaf	pnr
CG32082	CG8247
osa	tum
sax	v
chinmo	Pak
stil	Snap
tub	lva
prd	exu
Taf4	Optix
CG6416	tow
Lim1	Mhc
run	rhea
CG13850	l(2)37Cc
dib	yellow-f
odd	Mitf
dally	oaf
wal	robo
ecd	Khc
dup	sno
svr	Rack1
bib	MED11
Sh	foxo
CycA	stg
dsf	Optix
Spred	Sema-2a
tld	mfas
bs	noc
cg	Pde8
wrapper	Rab5
CG1244	Dp
fru	FKBP59
Krn	G-ialpha65A
Borr	jumu
Moe	Chc
sls	CG32082
Psn	Idgf2
bnl	fw
bhr	tll
Mmp2	ics
up	CG8247
PhKgamma	emc
hkl	t
CycB	LCBP1
Tab2	scra
Atg5	Dcp-1
flfl	drm
pbl	wee
mus304	Hr46
pio	how
G-salpha60A	sprt
Crk	Syb
Lac	E(bx)
Hr46	car
mask	svr
Cip4	dally
shn	cic
Eip63F-1	rhea
drm	flfl
Dap160	puc
form3	Abd-B
Crk	Akt1
CG1942	Myo31DF
CG17739	kkv
sli	stumps
rad50	stumps
e	Alh
140up	Moe
l(2)efl	tld
fog	Dlic2
Vhl	dsf
chinmo	Rheb
eIF-4a	gro
Aph-4	t
thr	betaTub56D
Sobp	ftz-f1
mbo	tum
exu	sle
CG17221	crol
her	trio
dj	eIF-4a
glec	Sulf1
foxo	Optix
Mkp3	pnut
wupA	Wnt5
Dlic2	Idgf4
wrapper	Abi
t	CG12301
Iswi	Myo31DF
ap	brm
MYPT-75D	t
eIF-4E	Atpalpha
rdo	Borr
Akt1	toe
rdo	lic
baz	foxo
rdo	l(3)mbt
ast	cg
fred	Optix
cic	Crk
Jra	brat
t	18w
Appl	Psn
ena	Sur
CSN4	Pde8
CycA	thr
sina	Rpd3
rux	Abd-B
Tl	sls
CG32082	eIF-4a
scra	Pk92B
Dl	spn-A
enok	Scgdelta
Lar	cp309
S6kII	msi
spen	Arc42
mth	Oseg1
W	sprt
CycB	Abd-B
W	CG17739
Crk	beta4GalNAcTA
Dys	RpL30
Mef2	chif
par-1	RhoGAPp190
Rab5	mmy
wupA	Mmp2
Eip74EF	lmd
RhoGAPp190	uzip
vap	sn
thr	Mer
CG6416	Aph-4
Fas3	eff
Idgf2	caup
bs	fal
th	abd-A
lva	Set2
eve	Mitf
stil	Sxl
NetB	Ephrin
sw	Patj
PhKgamma	fred
bigmax	vap
Src42A	zfh1
rg	rad50
chrw	scra
Abi	robo
Mmp2	rad50
tin	Ddx1
CkIIalpha	fs(1)M3
cathD	peb
l(1)G0289	dj
sqd	dom
Mmp2	siz
Rho1	Sb
tum	dl
N	CG3829
prod	CG9509
cbt	Abd-B
CG1942	Sb
Rheb	sls
flw	caup
lmd	sas
Lar	Nrx-IV
chinmo	bnl
wls	CG9445
zfh1	chn
l(1)G0289	rg
CG32486	stil
Sin3A	CG14995
grp	inv
bun	Ephrin
cact	tamo
dpld	l(2)efl
tra	e
Mitf	MYPT-75D
rhea	CG6416
elav	phyl
Atg5	CG17221
scra	Src42A
Gtp-bp	eve
Sry-delta	sll
dl	Idgf2
Abd-B	l(3)mbt
G-salpha60A	CG8216
bib	shn
Idgf2	ImpE3
dco	CG1942
Pop2	l(3)mbt
bcd	Atg5
Dad	CG34379
pbl	Dp
Lis-1	pav
CG6416	brk
CG8149	lin
toy	tutl
Dredd	Sema-2a
Btk29A	E2f
sgg	trio
chif	trio
beta4GalNAcTA	CdsA
Sur	sdt
Myo31DF	Iswi
p53	Appl
ics	rux
Psn	ine
Idgf5	CG6416
cnk	alph
ALiX	santa-maria
l(2)efl	pnt
amx	kay
morgue	fog
inaC	hep
Src42A	Aph-4
pelo	bcd
Tak1	CadN
Taf4	Arc-p34
baz	Vhl
CycE	da
dpn	Nf1
gkt	kkv
cher	Tak1
E(bx)	her
fal	Rab7
knrl	ninaE
oaf	Nf1
ninaE	yellow-f
MED11	l(3)mbt
bcd	tld
spen	baz
qm	pnr
meso18E	yrt
140up	Iswi
Mbs	baz
ninaE	kkv
Lim1	Pen
sns	CG6372
Mlc1	CG9445
dally	fw
CG9445	wls
crol	Arc42
emc	Rab5
Ice	Mbs
Alh	kuz
betaTub56D	ird5
glu	Ef1gamma
Jra	CG9509
Mmp2	Uba1
peb	tud
l(2)efl	Khc
scyl	ine
her	CG6416
numb	CG8216
tral	Mmp1
ofs	RpL30
sdt	spin
Tm1	twi
sli	RhoGAPp190
CG16719	glu
Lar	dsx
Ca-alpha1D	glec
Snap	CdsA
numb	sina
Arc-p34	CG1244
Myo61F	Psn
Tm1	alien
emb	mam
sn	Hr78
neur	tin
dj	Atg5
pdm2	Mlc1
chrw	enok
Msp-300	CG4945
wupA	Sin3A
mam	crc
Sur	e
dl	Su(var)2-10
alpha-Spec	Eip71CD
shrb	Sb
Myo61F	lwr
gl	baz
Arc-p34	pot
rg	Pgant35A
Cyt-c-d	pbl
asf1	bcd
sar1	sdt
alien	tok
Pkn	Abi
trio	sec13
tud	gbb
sgl	Tl
sle	glec
Atx2	chico
hpo	esc
Sulf1	fd59A
lva	ttk
Idgf4	glu
spen	eIF-4E
tow	MED24
sty	th
fred	Sb
Ice	Lim1
Alh	Pop2
Ald	Appl
her	Bap60
G-salpha60A	Atg6
opa	Cks30A
CG8247	sktl
SelG	drk
mus304	Sur
CG3987	cnk
e	hep
Aph-4	pnt
gro	Hs2st
run	Dhc64C
CG8247	140up
exu	rib
Mmp2	Vhl
peb	Atg5
alpha-Spec	fru
Pvf1	CG17221
CG16719	twf
chinmo	Lim1
spen	sas
Borr	da
Crk	Jra
Dlic2	bap
Dat	cos
msk	tud
fs(1)K10	Idgf2
ken	l(2)gl
fs(1)M3	cort
CG9509	CG4945
hep	aft
MED24	dco
pelo	CkIIalpha
drk	pav
ird5	CG13850
CG3987	kuz
peb	Akap200
Dredd	ninaE
CG9520	Nf1
MYPT-75D	neur
jar	Dap160
Sh	Myo31DF
asf1	glu
snf	chic
dsx	Dl
hyd	14-3-3zeta
CG33205	ALiX
Rho1	CdsA
G-oalpha47A	wupA
ix	hkl
BicD	PebIII
Ef1gamma	caps
Khc	sgl
cnc	dl
tld	dpld
CG2681	CG34450
Hs6st	wal
shg	l(2)gd1
baz	gl
dei	Sur
Sb	fd59A
CycE	Src64B
foxo	lilli
emb	CG8216
lmd	ppan
lilli	spen
da	up
Lim1	Ark
car	l(2)efl
Hr78	Rho1
Idgf4	Atg5
msn	Src64B
prod	kis
p53	blow
Tina-1	Jra
scra	CG2681
Idgf5	vap
fd59A	spen
Gtp-bp	bowl
glu	Eip63F-1
dpp	Myo61F
tral	Syb
prd	knrl
Eip63E	crc
Yp1	Pka-C3
Mkp3	Krn
Fmr1	Uba1
her	Su(z)12
Tina-1	tub
phyl	cbx
Idgf5	18w
enok	cbx
Gtp-bp	rad50
dlg1	Cka
Rack1	Nrt
Atx2	SelG
ct	hyx
capu	Khc
CG2678	l(2)37Cc
pnr	RhoGAPp190
sced	frc
tral	shn
dsf	xl6
CG16719	alph
crol	Rheb
bap	Sin3A
gl	Krn
18w	d
Crk	tou
hdc	chif
prod	t
alph	Hr46
thr	tok
N	e
mth	Appl
Sulf1	fax
stumps	CG8216
CG17221	shg
sn	sec13
knrl	dlg1
Aph-4	Cip4
Galpha73B	Krn
dsx	CG9104
drl	Abl
Sb	tou
Hs2st	G-salpha60A
raw	blow
kkv	CG9104
CG12896	exu
mbt	Rab7
RhoGAPp190	emb
trio	Pak
Lac	Trl
Sb	Idgf4
Nf1	shot
dome	Dat
tamo	Crk
par-6	ct
cact	CG32486
ey	Ddx1
18w	l(2)gd1
Axn	Eip74EF
e	fw
Bap60	her
SelD	Sema-2a
caup	LanB2
MED4	Cks30A
lwr	Myo61F
lola	dei
Lac	Hr46
tud	Tl
NetB	Pka-C3
dome	bs
Dredd	Tina-1
Alk	Bap60
CG16719	t
Chi	stil
hyd	tou
Sh	sls
caup	FKBP59
Fas3	CG2681
bnb	noc
CG12301	Dp
mmy	pav
shrb	btl
W	chrw
srp	jar
dl	sced
tld	E2f2
Pi3K92E	fs(1)K10
CG6372	CG34450
Mef2	Nrx-IV
Hr46	vlc
Lis-1	E2f2
fru	alpha-Spec
trc	Nrx-IV
sls	btl
rux	Idgf4
Tak1	Lim1
CadN	Chi
Lis-1	kkv
mbt	Dys
glu	pio
pot	Su(H)
Ice	Idgf2
t	drl
ics	dec-1
Rab5	fog
CG14995	opa
bcd	drk
Aph-4	bowl
ry	B4
Syx1A	dj
wrapper	eIF-4E
ssh	sqd
sll	Dad
knrl	CG4500
ofs	Dlic2
kkv	mbl
shot	Nrx-IV
ics	wal
hdc	Idgf2
Dredd	twi
E(z)	Ef1gamma
eg	Khc
CG16719	jumu
dnc	oaf
Vhl	tou
CG9445	Lim1
Myo61F	zfh1
SelD	dib
drl	Mitf
l(2)efl	CG4945
rad50	Sb
tok	glu
fog	RhoGAPp190
blow	Myo31DF
Dap160	vap
lilli	CG8216
Nrx-IV	Mef2
lola	Es2
ine	CG16719
Khc	Optix
slam	cbt
dl	Pde8
mri	ash1
gl	Chi
wal	fax
Ca-alpha1D	betaTub56D
foxo	FKBP59
CG16719	da
sty	CG9520
Idgf4	srp
Pop2	CG32082
CG12301	crc
wal	lva
Sur	Iswi
sbb	Eip71CD
ftz-f1	Chc
rdo	rdx
dl	SelD
Src42A	Chc
hkl	Lac
cp309	msi
dmt	stg
hyd	cher
drk	bnb
Pkn	Akt1
cp309	fog
eff	G-ialpha65A
bhr	wls
fw	Atg6
Ephrin	bib
Arc42	Scgdelta
ine	caup
Khc	eIF-4E
elav	Atg6
Sry-delta	cta
Rbp9	kis
tou	phyl
sgg	W
bcd	dei
Myo61F	jumu
brm	CG17221
eIF-4a	CG9104
cnc	pcm
Sin3A	Wnt5
MED11	Abd-B
mask	CG8216
Hem	sw
crc	Mmp1
lva	Ephrin
Gtp-bp	Sb
pnut	sgl
sina	E(z)
sn	scra
sgg	Nf1
by	disco
lilli	spir
CdsA	morgue
Rab7	tow
Mer	up
Ef1gamma	tutl
Optix	how
trc	ttk
qm	qkr58E-3
sdt	Pvf1
Sxl	G-ialpha65A
Ddx1	xl6
Dat	d4
stumps	msi
Scgdelta	Pde8
dpn	tra
ttk	wal
Nrx-IV	run
Sur	mus304
bnb	opa
sced	Dredd
CdsA	sbb
Optix	bon
Rack1	Gtp-bp
bhr	Myo31DF
dnc	cas
Msp-300	tub
qua	Cks30A
par-6	Idgf5
cos	tum
RhoGAP68F	cp309
Dad	dome
mus304	CG9445
betaTub56D	Lcp65Ag1
sbb	hyd
tub	pcm
lmd	how
mfas	Ddx1
CG2678	Cip4
Dl	dmt
Dif	hyx
ey	NetB
Eip63F-1	bon
pros	tkv
MYPT-75D	CG12301
LCBP1	cort
Pgant35A	Snap
prod	dl
Dhc64C	140up
alien	spn-A
Oseg1	Uba1
wee	Hr46
Ark	tra2
Khc	Idgf5
CG1244	ct
Sema-2a	yellow-f
Pkn	svr
dsf	Pop2
fs(1)M3	pn
G-salpha60A	aft
Myo31DF	dome
cbt	CG18369
th	mfas
chico	ast
Taf4	Dp
Sobp	Dad
CycB	Myo31DF
CG9104	Idgf2
p53	CadN
Jra	Idgf5
Myo61F	Sxl
sll	Lis-1
prod	nej
zfh2	LIMK1
eIF-4E	knrl
Dredd	aft
bs	ksr
sle	tral
Ddx1	Su(z)12
Mbs	tin
Idgf2	Dif
Borr	sktl
fl(2)d	SelD
alph	PebIII
ix	blow
CycB	Su(var)2-10
Cip4	ftz-f1
sec23	lic
Tm1	nmo
dup	CG17221
chn	frc
ey	dos
emc	dsx
meso18E	brat
cactin	cos
dpp	ry
kkv	p53
CG2681	cta
fs(1)K10	tld
N	Idgf5
Ca-alpha1D	chico
prod	sgg
eff	dlg1
CG2678	pelo
wrapper	rhea
sll	cher
EcR	Rca1
sav	trc
Aph-4	Rack1
btl	msk
G-salpha60A	spin
betaTub56D	CycE
chic	ics
Ptpmeg	Ddx1
baz	Mbs
E2f2	pelo
Antp	CG34417
fax	Nrt
sll	bun
Tl	dally
Idgf5	ct
cathD	uzip
knrl	l(2)gl
CG33205	elav
yrt	tra
Ice	baz
tsh	ninaE
140up	Rho1
dlg1	Cyp1
Src64B	CG8149
bt	qm
sns	CG17470
Pgant35A	MED24
spir	Patj
ct	ine
kis	Dl
fru	bs
dmt	CycE
CG3987	wus
Optix	ct
CG1244	flfl
Vhl	Hs2st
CG9104	CycA
Mmp2	phyl
Mmp2	cas
caup	bcd
Not1	pbl
hyx	CG12301
how	ex
Nrx-IV	alpha-Spec
chif	sll
run	CG32486
Sry-delta	Axn
enok	elav
sle	poe
Tm1	prod
by	Pvr
mmy	CG9520
Tak1	PhKgamma
Rack1	mth
Pk92B	LanB2
aft	Ggamma1
ash2	CG34417
scra	Tab2
Myo61F	bun
oaf	CG4500
Lis-1	CycA
fax	NAT1
cathD	cin
cos	Hmgs
spn-A	sina
Borr	mbl
Myo61F	Lac
msi	eya
inv	Ddx1
dib	cact
Eip63F-1	140up
CG17221	Oseg1
l(2)efl	jumu
l(2)efl	Iswi
Chc	Akap200
Iswi	Dat
nmo	Idgf5
ea	Tl
tud	CycB
dlg1	CG17221
Hr78	cbt
Pgant35A	Moe
Arc-p34	Dif
bnb	Hem
Lim1	chinmo
Dif	flfl
CG17739	CG17739
Snap	rg
t	jar
Mer	Aph-4
Es2	CG34417
eve	sdt
btl	siz
zfh1	jar
Pde8	Idgf1
toe	fru
bap	dec-1
Mmp1	cathD
Sur	fs(2)ltoPP43
fs(2)ltoPP43	tin
Sur	ena
MED4	tou
ics	inv
l(1)G0289	Btk29A
Gtp-bp	Pak
Not1	dos
Mitf	Apc
dec-1	CG14995
morgue	ine
tld	xl6
Lis-1	esg
sls	tud
CG1942	sbb
l(1)G0289	uzip
dah	CG2678
ninaE	W
CG18369	Uba1
ex	eIF-4E
Bap60	Alk
Dredd	CG17739
Dhc64C	nej
Dhc64C	dlg1
exu	RpL30
l(3)mbt	tutl
SelG	scra
Ef1gamma	Dys
Not1	jumu
Tl	CG9104
Pk61C	foxo
CG9520	CG32486
Rack1	NAT1
foxo	tra2
Arc-p34	Dp
cin	alien
asf1	bon
Rpd3	dom
Hmgs	cactin
wus	bigmax
Dl	chn
kay	cher
Eip71CD	sbb
Sur	CG6416
Sulf1	ofs
nej	nej
CtBP	Abd-B
dom	run
blow	lola
Ald	th
Pen	Ald
Mer	cic
flfl	Idgf2
ninaE	Dredd
Idgf4	Idgf2
CG4945	CSN4
cbt	CG2678
drm	Idgf2
Ald	qm
kuk	sina
Aph-4	Mef2
E2f	Axn
cic	sls
Pvf1	LanB2
eIF-4E	bs
thr	flfl
amx	drm
Wnt5	ey
NetB	Sb
alpha-Spec	bnb
14-3-3zeta	Atg5
xl6	numb
Ark	Jra
hyx	numb
CG9445	CG13850
RhoGAP68F	odd
wg	Akap200
srp	t
bt	ey
Atg6	ALiX
ena	Myo61F
blow	dup
ey	mus304
CG9509	ry
brat	Myo61F
rdo	CycE
E2f	Alh
dsf	MED11
Vhl	baz
Aph-4	dpp
Ggamma1	chico
Stat92E	Borr
tral	CG17470
Sema-2a	Ephrin
Atg6	phyl
Mtl	CG9104
dl	Myo31DF
fs(1)K10	ct
Hmgs	osa
Su(z)12	fred
Eip71CD	Pop2
Pi3K92E	Src64B
CG12301	CG12301
BicD	Borr
asf1	hpo
tin	sls
Hr46	Sobp
mth	chic
alpha-Spec	eg
18w	RhoGAP68F
tup	Mitf
zfh2	flw
Hs6st	Rack1
14-3-3zeta	grp
alph	rad50
caps	CG17470
PhKgamma	Abd-B
slam	Dad
mus304	CG34417
cathD	Pen
gro	CG9769
cher	tra2
Antp	stumps
Nrt	Cyp1
aft	cathD
CG32082	Idgf1
Eip63F-1	ssh
wus	tok
eg	rhea
dpp	Patj
gl	CG17470
bt	msn
asf1	CG2678
Nrt	dlg1
BicD	dl
Cip4	eya
prd	Nrx-IV
pn	dah
MED11	140up
ine	scyl
CG10641	chrw
klar	MED4
CG9769	amx
chn	140up
ttk	crol
Ddx1	Su(var)2-10
Dcp-1	Dcp-1
ena	d4
RhoGAP68F	Aph-4
Apc2	ea
Uba1	sno
nmo	Dcp-1
kuk	tok
bt	Idgf5
pnut	FKBP59
tow	e
mri	Rab7
nmo	cbt
cathD	CG13850
chrw	l(2)efl
sktl	Mer
sax	prd
rdo	dmt
tsh	inaC
Myo61F	Hr46
CG8216	Lar
run	Dap160
cnc	mbl
chp	Rho1
CG13850	noc
CtBP	xl6
bap	chrw
CG33205	Myo61F
chinmo	cher
CG6416	Sur
dib	Eip74EF
Gtp-bp	Cyp1
Krn	Mbs
CG1942	Pvr
CG34417	CG16719
CG17739	Idgf5
Psn	CG13850
Nrx-IV	pnt
chrw	yrt
pyd	loco
tral	sax
Su(z)12	Rab5
tkv	pros
lilli	CadN
dsx	wrapper
E2f	sec13
d	trio
Eip74EF	phyl
eIF-4a	msi
Rho1	Syx1A
zfh2	sty
Dys	Cyt-c-d
Myo61F	Not1
W	drk
NetB	bcd
140up	dome
dally	stil
sktl	asf1
18w	Dap160
Cka	qm
Mer	Dscam
up	Borr
cbx	Rab7
esg	peb
eg	Hem
dpn	Lcp65Ag1
lwr	par-6
opa	CG14995
opa	Antp
Atg5	G-oalpha47A
MYPT-75D	dom
CG12301	t
ex	msi
l(2)gl	CG1942
oaf	tkv
bigmax	l(2)gd1
l(2)efl	fs(2)ltoPP43
numb	pio
blow	fal
mbo	cos
Es2	cp309
stg	rad50
CG3987	Oseg1
Arc42	pnut
Sulf1	rux
ast	Atx2
eIF-4a	CG10641
dec-1	gkt
sar1	Mmp1
mbo	eff
sas	lmd
Optix	dos
Antp	Tm1
e	Tak1
ecd	fred
CG2678	cbt
nej	Wnt5
Arc42	Ef1gamma
Mmp1	snf
Crk	NetB
sec13	Ank2
Dap160	crc
Alk	dib
hpo	Tm1
mask	msi
vap	Dap160
Cp1	RpL30
Krn	Cyt-c-d
CG9509	Eip63F-1
pn	mbl
CG9445	l(2)37Cc
prd	trc
Abd-B	sina
enok	CG34379
blow	hkb
snf	tamo
sced	twi
CG33205	l(2)37Cc
Galpha73B	ash2
Hr78	ALiX
scra	fax
alpha-Spec	Mef2
eve	cbt
Alk	CycB
ofs	gkt
sas	CG9520
Eip74EF	Krn
CG12896	CG4945
sar1	Cip4
fs(1)K10	CG12301
G-ialpha65A	mbt
CycB	Pka-C3
Cks30A	oaf
stumps	Cyp1
SelG	RpL30
tup	eve
dah	kkv
CycB	xl6
kay	Pgant35A
CG1244	glu
dsf	mmy
by	stil
CG16719	Pvr
Dl	tok
her	Alk
LCBP1	rdo
Mbs	chp
Idgf4	esc
CSN4	how
msk	btl
Rbp9	qm
pros	dpp
rhea	eg
dj	qua
Dp	Arc-p34
pcm	toy
pcm	drm
ftz-f1	alpha-Spec
scrib	Eip71CD
sas	sdt
Jafrac2	dco
pelo	LanA
dom	tin
Cip4	cic
vap	form3
dl	CycE
klar	bigmax
stg	dpn
RhoGAP68F	Mitf
Sb	bt
knrl	Nrt
mfas	Iswi
cos	RhoL
rhea	Sobp
CG6416	Cip4
nej	cactin
pros	pnt
Dcp-1	mbo
dsx	Idgf1
form3	fred
Es2	tou
jumu	CG8247
eff	scrib
Tina-1	shn
Dad	pelo
alien	glu
bun	kay
qm	svr
CG13850	pdm2
spin	dl
CG17470	cnc
hyx	Rca1
sgl	aft
Rab5	sbb
Rack1	Pka-C3
Rbp9	CG9509
CG8216	lilli
Apc	wupA
enok	kay
B4	l(2)gd1
eve	Hr78
Borr	Src64B
tld	fs(2)ltoPP43
Idgf4	jagn
Aph-4	Eip71CD
car	kuk
tamo	CG17470
shn	elav
Myo61F	d4
Ephrin	bun
Arc-p34	CycA
dah	Dys
hpo	Dl
Ef1gamma	eff
dpn	glec
snf	CG6416
dsd	sn
sw	Aph-4
trn	run
Arp66B	sec13
G-oalpha47A	CG10641
wupA	Pvr
Wnt5	Atx2
kkv	Uba1
jing	SelD
grp	shn
Sh	toe
dei	tou
Aph-4	Cka
CG6416	Bap60
oaf	cher
dl	sqd
qua	raw
Mbs	puc
mmy	Sry-delta
mbl	Pen
sax	Trl
Cct1	chn
ben	ash2
dei	tld
inaC	Crk
Arc-p34	hyx
CG13850	tub
CG17470	Mmp1
bun	sll
sec23	pot
ey	ry
pbl	Rca1
brat	Axn
Apc	mfas
toy	eya
trc	l(1)G0289
pav	mmy
tral	sns
