Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of intracellular protein transport (GO:0090317)	1/7	0.01357243061244782500462946472907788120210170745849609375	0.0437333875289985518630686556207365356385707855224609375	0.031923460911924460281507975878412253223359584808349609375	0.113914514221696350215751181167433969676494598388671875	-2.9794739860994977	12.810888109889376	mbo
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	1/7	0.01357243061244782500462946472907788120210170745849609375	0.0437333875289985518630686556207365356385707855224609375	0.031923460911924460281507975878412253223359584808349609375	0.113914514221696350215751181167433969676494598388671875	-2.977411847603398	12.802021502674856	cos
negative regulation of nucleocytoplasmic transport (GO:0046823)	1/7	0.01357243061244782500462946472907788120210170745849609375	0.0437333875289985518630686556207365356385707855224609375	0.031923460911924460281507975878412253223359584808349609375	0.113914514221696350215751181167433969676494598388671875	-2.973297967797488	12.784332993180588	mbo
peptidyl-threonine phosphorylation (GO:0018107)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-3.0382584713049683	12.660824682672343	hpo
regulation of microtubule-based process (GO:0032886)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-3.197595739772991	12.61734695240218	tum
regulation of mitotic cell cycle (GO:0007346)	4/100	0.00004230694071692429132809654124258713636663742363452911376953125	0.000996920287589474034273262503802470746450126171112060546875	0.00076403865454025021199113698600058341980911791324615478515625	0.016881615986032195986243920060587697662413120269775390625	-1.2497314656648464	12.585494961813534	CycA;hpo;Dl;CycE
imaginal disc-derived appendage morphogenesis (GO:0035114)	6/170	0.0000008927313539767958125401860723646674244946552789770066738128662109375	0.0000414227348245233231607657919948195512915845029056072235107421875	0.000062420044214969388584983434054009876490454189479351043701171875	0.002632990955976890513901000900887083844281733036041259765625	-0.8993240788406471	12.526667230665426	cnk;cos;Dl;Stat92E;osa;alph
regulation of mitotic cell cycle phase transition (GO:1901990)	2/25	0.00108048509362790160805156691736783614032901823520660400390625	0.008795527779707830451361161294698831625282764434814453125	0.005225175585706921636830468713696973281912505626678466796875	0.044081481304872938142835891994764097034931182861328125	-1.829498743063486	12.496107917697923	CycA;CycE
protein methylation (GO:0006479)	2/29	0.0014550760255443253611551401860424448386766016483306884765625	0.010387004243885646082024010183886275626718997955322265625	0.00685289459943828026255996377358314930461347103118896484375	0.05128617893773164404525033432946656830608844757080078125	-1.9092212458787237	12.472364150605022	E(z);esc
renal tubule morphogenesis (GO:0061333)	2/35	0.002116760461716864043235641901219423743896186351776123046875	0.0132726601923868238463999347231947467662394046783447265625	0.009668162234199147164748211480400641448795795440673828125	0.06695563099505082160778357547314953990280628204345703125	-2.0131684157243908	12.396826257845479	pbl;thr
regulation of mitotic cell cycle, embryonic (GO:0009794)	1/9	0.017417187622456468953924257903054240159690380096435546875	0.0478199707504130266944031291131977923214435577392578125	0.039748739686814797689162759297687443904578685760498046875	0.11523569539064441868969623783414135687053203582763671875	-3.052961023880738	12.365401214451092	CycA
hemopoiesis (GO:0030097)	2/28	0.00135639388902750635153282576794708802481181919574737548828125	0.00998994864299623634706914998560023377649486064910888671875	0.00642692371659275667183930380588208208791911602020263671875	0.049701543408317318262223949432154768146574497222900390625	-1.863185269263294	12.302473810730493	Su(H);Stat92E
regulation of canonical Wnt signaling pathway (GO:0060828)	3/68	0.0003147190239287022610163713220998715769383125007152557373046875	0.003744349412895329153039281067094634636305272579193115234375	0.0028524174935879681273831476318036948214285075664520263671875	0.0318037213800206608471654590175603516399860382080078125	-1.4891884933483652	12.008563302109076	hpo;pbl;tum
ribosomal large subunit export from nucleus (GO:0000055)	1/6	0.01164455914171470297946431315949666895903646945953369140625	0.0437333875289985518630686556207365356385707855224609375	0.0279876904573311442725458419999995385296642780303955078125	0.113914514221696350215751181167433969676494598388671875	-2.6929594233308936	11.991522735063205	mbo
oligosaccharide biosynthetic process (GO:0009312)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-3.037048723460835	11.697264467999563	Pgant35A
positive regulation of programmed cell death (GO:0043068)	2/37	0.0023635303711125725013852960643134792917408049106597900390625	0.014622374562616446969087746765580959618091583251953125	0.01070301534322055762860070871056450414471328258514404296875	0.07197390027904838893935135502033517695963382720947265625	-1.9322400601583147	11.68541278072253	hpo;CycE
regulation of nuclear division (GO:0051783)	2/30	0.00155709316741884490863101486723962807445786893367767333984375	0.0109468368133688494225896903344619204290211200714111328125	0.007291388525084547232724130338965551345609128475189208984375	0.05370165516887666357082053991689463146030902862548828125	-1.800019780464643	11.637010069667495	CycA;CycE
sensory organ precursor cell division (GO:0045035)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-3.0161906423804954	11.616929078973046	CycE
STAT cascade (GO:0097696)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-2.7839744506993553	11.601189554555702	Stat92E
positive regulation of chromatin assembly or disassembly (GO:0045799)	1/9	0.017417187622456468953924257903054240159690380096435546875	0.0478199707504130266944031291131977923214435577392578125	0.039748739686814797689162759297687443904578685760498046875	0.11523569539064441868969623783414135687053203582763671875	-2.8356043522399736	11.485041972897687	Stat92E
meiosis II cytokinesis (GO:0007111)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-3.107903820782711	11.456867011088196	pbl
positive regulation of heterochromatin assembly (GO:0031453)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.890353641244736	11.405004783160255	Stat92E
peptidyl-threonine modification (GO:0018210)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-2.7337633716479024	11.391953350657223	hpo
neuron fate commitment (GO:0048663)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.885252869235021	11.384877720388946	CycE
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	2/29	0.0014550760255443253611551401860424448386766016483306884765625	0.010387004243885646082024010183886275626718997955322265625	0.00685289459943828026255996377358314930461347103118896484375	0.05128617893773164404525033432946656830608844757080078125	-1.7319459379970286	11.314278255854001	cnk;Pde8
regulation of glial cell proliferation (GO:0060251)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-3.0025875330266527	11.306122959309274	hpo
negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/9	0.017417187622456468953924257903054240159690380096435546875	0.0478199707504130266944031291131977923214435577392578125	0.039748739686814797689162759297687443904578685760498046875	0.11523569539064441868969623783414135687053203582763671875	-2.786084584318279	11.284472167515794	alph
histone methylation (GO:0016571)	2/31	0.00166243260857737028442226989710661655408330261707305908203125	0.011162898264703839668054996536739054135978221893310546875	0.007742303734206546113327807034920624573715031147003173828125	0.054430741404118750115248559495739755220711231231689453125	-1.7576376380333292	11.247955175128217	E(z);esc
histone lysine methylation (GO:0034968)	2/39	0.0026232376111449185775159609335105415084399282932281494140625	0.01521477814464052870369048520160504267551004886627197265625	0.01178476851442258714619537585122088785283267498016357421875	0.0738936836580010858455125344335101544857025146484375	-1.8918157655912526	11.243715653041967	E(z);esc
carbohydrate biosynthetic process (GO:0016051)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.9050464076194724	11.188854449135821	Pgant35A
eye-antennal disc morphogenesis (GO:0007455)	2/43	0.003181067383072613656558313977029683883301913738250732421875	0.0171629682063452644602552510377790895290672779083251953125	0.014085880766770954297673057453721412457525730133056640625	0.079705471655874660097396144919912330806255340576171875	-1.9357283202296838	11.131480198995131	Dl;Stat92E
R8 cell fate specification (GO:0045464)	1/9	0.017417187622456468953924257903054240159690380096435546875	0.0478199707504130266944031291131977923214435577392578125	0.039748739686814797689162759297687443904578685760498046875	0.11523569539064441868969623783414135687053203582763671875	-2.7430135385871015	11.110021607215165	hpo
head involution (GO:0008258)	2/39	0.0026232376111449185775159609335105415084399282932281494140625	0.01521477814464052870369048520160504267551004886627197265625	0.01178476851442258714619537585122088785283267498016357421875	0.0738936836580010858455125344335101544857025146484375	-1.8605517127444728	11.057902569778541	Btk29A;thr
oocyte fate determination (GO:0030716)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.9208980171869676	10.998524362961634	spn-A
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	2/23	0.000913455433959447561133304649416686515905894339084625244140625	0.0078489503955034012339098126176395453512668609619140625	0.004488517041439792597257163464519180706702172756195068359375	0.040836704063295370392694394467980600893497467041015625	-1.5539220202499384	10.874775132587915	Su(H);CycE
mitotic sister chromatid cohesion (GO:0007064)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.7884511660795934	10.739785138700755	dmt
anterior/posterior axis specification (GO:0009948)	3/70	0.000342832342505019517509001758526210323907434940338134765625	0.00378748111719831061228180857369807199575006961822509765625	0.0030870481200925355309838682416057054069824516773223876953125	0.032554325630066736907419766566817997954785823822021484375	-1.3409020830671619	10.698077558459737	cnk;Dl;spn-A
embryonic hindgut morphogenesis (GO:0048619)	2/40	0.0027579116743208938709874811223698998219333589076995849609375	0.01560574410835237520178697678829848882742226123809814453125	0.01234298985196095703453789127479467424564063549041748046875	0.0753572012014458447737297319690696895122528076171875	-1.8150898010453438	10.696835191421082	pbl;thr
compound eye retinal cell programmed cell death (GO:0046667)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.775714000210173	10.690727645287344	Dl
epithelial cell fate determination, open tracheal system (GO:0007425)	1/6	0.01164455914171470297946431315949666895903646945953369140625	0.0437333875289985518630686556207365356385707855224609375	0.0279876904573311442725458419999995385296642780303955078125	0.113914514221696350215751181167433969676494598388671875	-2.3977092210765814	10.67679831619863	Stat92E
somatic stem cell division (GO:0048103)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.7052436543209306	10.674581953181724	Stat92E
purine ribonucleotide metabolic process (GO:0009150)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.690202779723491	10.61523238284581	Pde8
regulation of heterochromatin assembly (GO:0031445)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.7557473575607894	10.613825652308538	Stat92E
protein export from nucleus (GO:0006611)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.8618789788300205	10.549929712441003	mbo
regulation of microtubule cytoskeleton organization (GO:0070507)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.8557039510543287	10.527166307877838	tum
regulation of mitotic nuclear division (GO:0007088)	2/41	0.00289578287106047327359448217976023443043231964111328125	0.015807567672612467257753365856842719949781894683837890625	0.01291264598116527960447452727521522319875657558441162109375	0.07584136373747708825820978972842567600309848785400390625	-1.7730468382567048	10.36257186096499	CycA;CycE
imaginal disc-derived genitalia development (GO:0007484)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.602931678992089	10.270870604041242	Btk29A
G1/S transition of mitotic cell cycle (GO:0000082)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.7237026548653804	10.255993133183955	CycE
negative regulation of stem cell differentiation (GO:2000737)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-2.458618373248171	10.245387770423054	Stat92E
mitotic recombination (GO:0006312)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.589195824460062	10.21667049357618	spn-A
wing disc pattern formation (GO:0035222)	3/76	0.0004367412962659711589234745598986364711890928447246551513671875	0.004608483087870464400825909478953690268099308013916015625	0.0038611006439999771659710159354972347500734031200408935546875	0.037323972891999783463301554320423747412860393524169921875	-1.303584151942514	10.084748005904814	Su(H);Dl;osa
postsynaptic membrane organization (GO:0001941)	1/14	0.026965311151582231630197128424697439186275005340576171875	0.05536240873599183875963802847763872705399990081787109375	0.0590447950544647770509953943474101833999156951904296875	0.12567332525353969163717238188837654888629913330078125	-2.778054061252535	10.03767607736134	cin
negative regulation of response to external stimulus (GO:0032102)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.7150966427862	10.008836486715829	Stat92E
nonassociative learning (GO:0046958)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-2.874521678673917	10.00783787954794	Btk29A
regulation of proteolysis (GO:0030162)	2/44	0.003328456141612905032356461987319562467746436595916748046875	0.0177517660886021590160854799478329368866980075836181640625	0.014689269857496134452645719647989608347415924072265625	0.082118327878050678680921237173606641590595245361328125	-1.750940375904726	9.989546807887592	hpo;cos
regulation of apoptotic process (GO:0042981)	4/152	0.00021443832827182604549610955846361548537970520555973052978515625	0.002926452479944920137544528415673994459211826324462890625	0.003404717951141293143246802088697222643531858921051025390625	0.035106425096212444392218543498529470525681972503662109375	-1.1820312975723344	9.98519564491629	hpo;cos;CycE;dmt
positive regulation of defense response to virus by host (GO:0002230)	1/14	0.026965311151582231630197128424697439186275005340576171875	0.05536240873599183875963802847763872705399990081787109375	0.0590447950544647770509953943474101833999156951904296875	0.12567332525353969163717238188837654888629913330078125	-2.759801493861176	9.971725827648752	Stat92E
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.788038597767123	9.884037697480172	hpo
regulation of stress-activated MAPK cascade (GO:0032872)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.6539765199021765	9.783525421778409	alph
sensory organ development (GO:0007423)	4/143	0.0001696829769609260502201408815636796134640462696552276611328125	0.002539771009995796420544156291043691453523933887481689453125	0.002747058512134472989252298447127031977288424968719482421875	0.0318037213800206608471654590175603516399860382080078125	-1.1262044363172254	9.777232449895676	hpo;Dl;CycE;rdo
protein autophosphorylation (GO:0046777)	2/39	0.0026232376111449185775159609335105415084399282932281494140625	0.01521477814464052870369048520160504267551004886627197265625	0.01178476851442258714619537585122088785283267498016357421875	0.0738936836580010858455125344335101544857025146484375	-1.6432048660208598	9.76613505885401	Btk29A;hpo
histone H3-K9 modification (GO:0061647)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.468881537775682	9.741924083470137	E(z)
response to caffeine (GO:0031000)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.639464334553782	9.730028213639276	spn-A
R3/R4 cell fate commitment (GO:0007464)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-2.758083405643993	9.602450309120712	Dl
peptidyl-tyrosine autophosphorylation (GO:0038083)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.473332842226767	9.526099515435916	Btk29A
ventral cord development (GO:0007419)	3/83	0.0005654618795395377310597506692602109978906810283660888671875	0.005582432172475435862291082145247855805791914463043212890625	0.004902088720168806292021290715865688980557024478912353515625	0.04291639936147785550080158145647146739065647125244140625	-1.2703673918897154	9.499639255016898	glu;Dl;CycE
neuron differentiation (GO:0030182)	2/45	0.00347899292010543474684691744869269314222037792205810546875	0.01793614127698801852250909405483980663120746612548828125	0.01530371460185798830611059173634203034453094005584716796875	0.08256887878211750797508017285508685745298862457275390625	-1.670289282984599	9.455528372380336	chinmo;osa
regulation of actin filament polymerization (GO:0030833)	2/40	0.0027579116743208938709874811223698998219333589076995849609375	0.01560574410835237520178697678829848882742226123809814453125	0.01234298985196095703453789127479467424564063549041748046875	0.0753572012014458447737297319690696895122528076171875	-1.5972883355269694	9.413269838479168	Btk29A;chinmo
positive regulation of apoptotic process (GO:0043065)	2/45	0.00347899292010543474684691744869269314222037792205810546875	0.01793614127698801852250909405483980663120746612548828125	0.01530371460185798830611059173634203034453094005584716796875	0.08256887878211750797508017285508685745298862457275390625	-1.6615981556560606	9.40632779264835	hpo;CycE
regulation of neurogenesis (GO:0050767)	2/45	0.00347899292010543474684691744869269314222037792205810546875	0.01793614127698801852250909405483980663120746612548828125	0.01530371460185798830611059173634203034453094005584716796875	0.08256887878211750797508017285508685745298862457275390625	-1.6548719517075063	9.368250668570582	E(z);Dl
primary branching, open tracheal system (GO:0007428)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-2.6814646699217506	9.335697098896928	dmt
cell cycle G1/S phase transition (GO:0044843)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.4772343242099155	9.32792651686871	CycE
regulation of ERBB signaling pathway (GO:1901184)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.4619349053997723	9.27031716880781	osa
R8 cell differentiation (GO:0045465)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-2.6587493405620646	9.256612173116459	Dl
regulation of apoptotic signaling pathway (GO:2001233)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.4540393226234647	9.240586668456885	hpo
photoreceptor cell fate specification (GO:0043704)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.380794860807925	9.169687307219005	hpo
positive regulation of MAPK cascade (GO:0043410)	2/38	0.0024917730446289781086333103843344360939227044582366943359375	0.01521293016720849655687430868056253530085086822509765625	0.01123807811361821062945409721578471362590789794921875	0.0738936836580010858455125344335101544857025146484375	-1.5293062311189458	9.167824977894304	cnk;Pde8
negative regulation of neurogenesis (GO:0050768)	2/41	0.00289578287106047327359448217976023443043231964111328125	0.015807567672612467257753365856842719949781894683837890625	0.01291264598116527960447452727521522319875657558441162109375	0.07584136373747708825820978972842567600309848785400390625	-1.551641931836984	9.068570933499132	Dl;osa
positive regulation of apoptotic signaling pathway (GO:2001235)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.4017184236238065	9.043574421211773	hpo
appendage segmentation (GO:0035285)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.4287842983231513	8.953384759989	Dl
cAMP metabolic process (GO:0046058)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.2679828814741176	8.949200970507711	Pde8
antennal morphogenesis (GO:0048800)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.5091395102217913	8.895296330234173	Dl
regulation of defense response to virus by host (GO:0050691)	1/14	0.026965311151582231630197128424697439186275005340576171875	0.05536240873599183875963802847763872705399990081787109375	0.0590447950544647770509953943474101833999156951904296875	0.12567332525353969163717238188837654888629913330078125	-2.4594099903301756	8.886350042169525	Stat92E
regulation of protein modification process (GO:0031399)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-2.406238850844853	8.87027401771407	CycE
meiosis I cytokinesis (GO:0007110)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-2.5827483206688564	8.837875878914572	pbl
synapsis (GO:0007129)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-2.2299448461262443	8.799107234954407	CycE
Malpighian tubule morphogenesis (GO:0007443)	2/46	0.00363266552462736258544140355297713540494441986083984375	0.0185226022354625964594365683524301857687532901763916015625	0.0159291215632405176727548479220786248333752155303955078125	0.084955315003949427588025855584419332444667816162109375	-1.5605297819352704	8.766726412471176	pbl;thr
response to purine-containing compound (GO:0014074)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.4598134138175576	8.720427518618923	spn-A
positive regulation of JAK-STAT cascade (GO:0046427)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.263712042161696	8.718740082110573	CycE
regulation of mitotic metaphase/anaphase transition (GO:0030071)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.433703868868386	8.62786505311061	CycA
positive regulation of STAT cascade (GO:1904894)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.212386758118359	8.521059545505297	CycE
ovarian fusome organization (GO:0030723)	1/12	0.0231569598426155931480963090507430024445056915283203125	0.050683157391385069701073007308878004550933837890625	0.051371878688032647508610040176790789701044559478759765625	0.11800273124379777323067486349827959202229976654052734375	-2.2461665981381813	8.457850259587511	Btk29A
regulation of cytokinesis (GO:0032465)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.1958540386864405	8.457383388426718	tum
regulation of MAP kinase activity (GO:0043405)	1/7	0.01357243061244782500462946472907788120210170745849609375	0.0437333875289985518630686556207365356385707855224609375	0.031923460911924460281507975878412253223359584808349609375	0.113914514221696350215751181167433969676494598388671875	-1.8994817868559721	8.167229769990675	alph
regulation of antimicrobial humoral response (GO:0002759)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-2.363277925253947	8.086872733059865	Stat92E
protein transport along microtubule (GO:0098840)	1/14	0.026965311151582231630197128424697439186275005340576171875	0.05536240873599183875963802847763872705399990081787109375	0.0590447950544647770509953943474101833999156951904296875	0.12567332525353969163717238188837654888629913330078125	-2.234245290585334	8.072784045877853	cos
peptidyl-tyrosine modification (GO:0018212)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.274429945022382	8.063213807327898	Btk29A
imaginal disc fusion, thorax closure (GO:0046529)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-2.4181967281825894	8.010408701297203	alph
Notch signaling pathway (GO:0007219)	2/60	0.00610659403525840895066156832626802497543394565582275390625	0.02896951050978824326875837869010865688323974609375	0.0257847814546818786263226996879893704317510128021240234375	0.113914514221696350215751181167433969676494598388671875	-1.5710544698772095	8.009842275122576	Su(H);Dl
nucleocytoplasmic transport (GO:0006913)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-2.331246793208523	7.977265781808313	chinmo
regulation of neuroblast proliferation (GO:1902692)	2/49	0.00411237685015519542630624272305794875137507915496826171875	0.0203451435394936784584185573976355954073369503021240234375	0.017870189367310940209421232793829403817653656005859375	0.09213075407146974205030431903651333414018154144287109375	-1.4472101214111135	7.950616550495383	E(z);osa
