Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of neuroblast proliferation (GO:1902692)	1/49	0.014612071514762459134573191477102227509021759033203125	0.021461480037307363588627850958800991065800189971923828125	0.031321898664485814389735196527908556163311004638671875	0.047488039910672040500028145970645709894597530364990234375	-1.4707947917384205	6.215442411634297	osa
imaginal disc-derived appendage morphogenesis (GO:0035114)	2/170	0.0010535178179795039177246707140511716715991497039794921875	0.00990306748900733613272251432135817594826221466064453125	0.004532703071657303260655336174522744840942323207855224609375	0.03277492990275281126155704214397701434791088104248046875	-0.8993240788406471	6.1654245116654876	cos;osa
mitotic cytokinesis (GO:0000281)	1/65	0.0193446459770806045153079821830033324658870697021484375	0.0259770960263653837019059977819779305718839168548583984375	0.0411773743861110208541731481091119349002838134765625	0.056921664592565236751031676476486609317362308502197265625	-1.5217146395892254	6.003681014512227	tum
regulation of canonical Wnt signaling pathway (GO:0060828)	1/68	0.0202298914790324489698658538827658048830926418304443359375	0.0264112472087368078954572325756089412607252597808837890625	0.04301631258146511316287075032960274256765842437744140625	0.057761893936849960373702828064779168926179409027099609375	-1.420698109414125	5.541566510275301	tum
regulation of programmed cell death (GO:0043067)	1/63	0.0187541120909436483110699356302575324662029743194580078125	0.0255490802398362741587600766024479526095092296600341796875	0.039949845861200039554006480102543719112873077392578125	0.056049037476907516419633026316660107113420963287353515625	-1.3108653969733732	5.2124494477519185	cos
imaginal disc-derived leg morphogenesis (GO:0007480)	1/68	0.0202298914790324489698658538827658048830926418304443359375	0.0264112472087368078954572325756089412607252597808837890625	0.04301631258146511316287075032960274256765842437744140625	0.057761893936849960373702828064779168926179409027099609375	-1.3256122687501184	5.170675251440354	osa
leg disc morphogenesis (GO:0007478)	1/61	0.01816328189472325715936307233278057537972927093505859375	0.0251080661485880325678454738635991816408932209014892578125	0.038721060426279617361355889215701608918607234954833984375	0.0551481769707618807441207309238961897790431976318359375	-1.288115273575095	5.1632209801715945	osa
positive regulation of transcription, DNA-templated (GO:0045893)	2/379	0.005108160573907449819586190642439760267734527587890625	0.016997960438511088010482552590474369935691356658935546875	0.0211397883803245041633989131923954118974506855010986328125	0.040204829558630479635628063306285184808075428009033203125	-0.9746899957876456	5.143357141739673	Su(H);osa
long-term memory (GO:0007616)	1/74	0.02199838479105464816854009768576361238956451416015625	0.0279438941940423936360904377806946286000311374664306640625	0.04668572435645347573629493354019359685480594635009765625	0.0609508067987031554313404058120795525610446929931640625	-1.3267436085518147	5.0638967582930245	Su(H)
cilium organization (GO:0044782)	1/77	0.0228816334002994205276682038174840272404253482818603515625	0.0286783138617086076627149537898731068708002567291259765625	0.048516204436071387606776994516621925868093967437744140625	0.0624729207806946629233380008372478187084197998046875	-1.3346327354288654	5.0414693552665595	cos
positive regulation of signal transduction (GO:0009967)	1/107	0.031677619863603269367846593240756192244589328765869140625	0.03817559316895778598333066611303365789353847503662109375	0.06666683128983193207250934619878535158932209014892578125	0.08034207873390002141444909966594423167407512664794921875	-1.3930921564933798	4.809155907242615	cos
Ras protein signal transduction (GO:0007265)	1/85	0.02523371383399429512817135901059373281896114349365234375	0.030804793511629402491536211528000421822071075439453125	0.053383741612200073800575950144775561057031154632568359375	0.0660711266802292696009857309036306105554103851318359375	-1.2870755199264479	4.735890041362503	tum
somatic muscle development (GO:0007525)	1/85	0.02523371383399429512817135901059373281896114349365234375	0.030804793511629402491536211528000421822071075439453125	0.053383741612200073800575950144775561057031154632568359375	0.0660711266802292696009857309036306105554103851318359375	-1.183574497495448	4.355050336300114	tum
negative regulation of nucleic acid-templated transcription (GO:1903507)	1/132	0.038957111194646835972132947745194542221724987030029296875	0.04635403104173167754264994755430961959064006805419921875	0.08157981197151227548136631639863480813801288604736328125	0.09706964968762220313802657756241387687623500823974609375	-1.2588982502000472	4.085494876220953	Su(H)
regulation of transcription, DNA-templated (GO:0006355)	2/623	0.01337010084911459395495825219768448732793331146240234375	0.0208052299619750670489626287462670006789267063140869140625	0.053419208805291752695243445714368135668337345123291015625	0.0660711266802292696009857309036306105554103851318359375	-0.9412367407008685	4.061186491836694	Su(H);osa
regulation of transcription from RNA polymerase II promoter (GO:0006357)	2/630	0.0136595630506658738401171149234869517385959625244140625	0.0208052299619750670489626287462670006789267063140869140625	0.05452260899838078100909655177019885741174221038818359375	0.0665600681278934180884476745632127858698368072509765625	-0.9168163182896802	3.9361816300721344	Su(H);osa
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/179	0.05251912355122127784579078024762566201388835906982421875	0.057054688147046450641397541403421200811862945556640625	0.10909996135449419318863562011756584979593753814697265625	0.11850292875119909641323800997270154766738414764404296875	-1.2377453068254611	3.6471129886949654	Su(H)
