Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	2/11	0.026758797153841003269025833333216723985970020294189453125	0.0750295684901816362089022049985942430794239044189453125	0.11167487944181787862252264176277094520628452301025390625	0.358865342925392294404218773706816136837005615234375	-2.81496107346198	10.192670014715345	Sin3A;emc
actin filament binding (GO:0051015)	5/35	0.00132141171578783090008457623554249948938377201557159423828125	0.008398305571451547546502069963025860488414764404296875	0.0310914173947686202359452778409831807948648929595947265625	0.189194582444762227080303773618652485311031341552734375	-1.5374968488192466	10.192150607680407	bt;twf;d;jar;sn
integrin binding (GO:0005178)	2/11	0.026758797153841003269025833333216723985970020294189453125	0.0750295684901816362089022049985942430794239044189453125	0.11167487944181787862252264176277094520628452301025390625	0.358865342925392294404218773706816136837005615234375	-2.806270709539806	10.161203145563379	sas;rhea
insulin receptor binding (GO:0005158)	2/12	0.0316143364132825677170757217027130536735057830810546875	0.0852990586245171156232203202307573519647121429443359375	0.126605211282986906962122475306387059390544891357421875	0.38935823231852140224873437546193599700927734375	-2.9302363355677117	10.121459948732328	chico;dock
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	2/10	0.022237919117251946088398284473441890440881252288818359375	0.0662504673701464208424027901855879463255405426025390625	0.09725391032915721434282119162162416614592075347900390625	0.32723080416634076073023607023060321807861328125	-2.622638892426854	9.981649222049425	Src64B;Src42A
phosphatidylinositol phosphate kinase activity (GO:0016307)	2/7	0.01087721028489541282013863821021004696376621723175048828125	0.037937587091220588420004133922702749259769916534423828125	0.057873381645546138896119003902640542946755886077880859375	0.2364541021518028196535254892296507023274898529052734375	-2.1523720612781374	9.731058069649661	sktl;Pi3K92E
poly-purine tract binding (GO:0070717)	2/10	0.022237919117251946088398284473441890440881252288818359375	0.0662504673701464208424027901855879463255405426025390625	0.09725391032915721434282119162162416614592075347900390625	0.32723080416634076073023607023060321807861328125	-2.528438358401506	9.623126098684672	Sxl;Ddx1
DNA-dependent ATPase activity (GO:0008094)	4/30	0.005238631961189216430796466994479487766511738300323486328125	0.0234101365765643117111682869335709256120026111602783203125	0.06263117374424077843375613383614108897745609283447265625	0.251846393506204468959452924536890350282192230224609375	-1.7786365385347382	9.34085642209208	kis;rad50;brm;Iswi
protein tyrosine phosphatase activity (GO:0004725)	4/28	0.00406232664715107903707913550306329852901399135589599609375	0.0190463183784460414471606526376490364782512187957763671875	0.051997503563507095625251253068199730478227138519287109375	0.2364541021518028196535254892296507023274898529052734375	-1.6781405167847254	9.239840684753654	stg;Ptpmeg;Lar;eya
U2 snRNA binding (GO:0030620)	2/6	0.00789264687053023959728559333370867534540593624114990234375	0.0309218767804335381566005480635794810950756072998046875	0.0463489606320997837851649592266767285764217376708984375	0.2321682717411301111187782453271211124956607818603515625	-1.882517228757964	9.114816588135856	msk;snf
