Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
spectrosome (GO:0045170)	1/8	0.174624542408640726076640703468001447618007659912109375	0.291040904014401247135168659951887093484401702880859375	0.380176240888980221388493418999132700264453887939453125	0.744985836624657782323311039363034069538116455078125	-1.5339074259617171	2.676848050993832	alpha-Spec
histone methyltransferase complex (GO:0035097)	4/57	0.045988542793637128547334924633105401881039142608642578125	0.11534623091942171335677613797088270075619220733642578125	0.388457368847753559126800837475457228720188140869140625	0.744985836624657782323311039363034069538116455078125	-0.8593445821275376	2.6462338960338485	Su(z)12;ash2;ash1;jing
endoplasmic reticulum subcompartment (GO:0098827)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.250501160280473589292427050168043933808803558349609375	0.31061566196114720472820636132382787764072418212890625	0.7094308328742251479326341723208315670490264892578125	-1.3136996656265068	2.6399158695980374	ninaE
condensed nuclear chromosome (GO:0000794)	3/24	0.018499935800568127752807612296237493865191936492919921875	0.06355566493863372412587153803542605601251125335693359375	0.16125682612798275528120939270593225955963134765625	0.6574644233729636244589755733613856136798858642578125	-0.6594482431421853	2.631190588063613	rad50;lwr;sls
Cdc73/Paf1 complex (GO:0016593)	1/10	0.2132999739119922910646209857077337801456451416015625	0.31317853312475063543018904965720139443874359130859375	0.442740435831597667348802360720583237707614898681640625	0.744985836624657782323311039363034069538116455078125	-1.6546531411648209	2.556531392721325	hyx
anchored component of plasma membrane (GO:0046658)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.294474157069680220200069697966682724654674530029296875	0.412287316902441858257333251458476297557353973388671875	0.744985836624657782323311039363034069538116455078125	-1.5549977068247443	2.5484838943336694	chp
RNA polymerase II transcription factor complex (GO:0090575)	6/87	0.01728865364297978157726021208873135037720203399658203125	0.06355566493863372412587153803542605601251125335693359375	0.349433911062060398311501785428845323622226715087890625	0.74304912122392163809081466752104461193084716796875	-0.6230465043824726	2.5281388235024767	abd-A;EcR;ftz-f1;E2f2;Dp;Taf4
condensed chromosome (GO:0000793)	2/27	0.133627534600614605864166151150129735469818115234375	0.250501160280473589292427050168043933808803558349609375	0.44699150197479464718952613111468963325023651123046875	0.744985836624657782323311039363034069538116455078125	-1.2176422208515514	2.450747209404685	rad50;sls
nuclear lamina (GO:0005652)	1/12	0.25016679661710117255069008024292998015880584716796875	0.340300421868850844209219985714298672974109649658203125	0.499009681529860416038246739844908006489276885986328125	0.7505430169351559044343957793898880481719970703125	-1.732953480345217	2.401227820303267	Su(var)2-10
spindle midzone (GO:0051233)	2/29	0.149989332637922412327924348574015311896800994873046875	0.26726638655567480640229405253194272518157958984375	0.481841941576173216077449978911317884922027587890625	0.7505430169351559044343957793898880481719970703125	-1.2464357386437277	2.3647267940179235	pav;CycB
